-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%      99.000us        61.41%     906.284ms     113.285ms       0.000us         0.00%     935.201ms     116.900ms             8  
                            _ReversibleFunctionBackward         5.50%      81.142ms        61.41%     906.185ms     113.273ms       0.000us         0.00%     935.201ms     116.900ms             8  
                                    _ReversibleFunction         3.05%      44.951ms        22.99%     339.263ms      42.408ms       0.000us         0.00%     352.812ms      44.102ms             8  
                                               aten::mm         0.85%      12.531ms         1.35%      19.852ms      22.559us     299.487ms        22.65%     299.487ms     340.326us           880  
                                           aten::matmul         0.30%       4.437ms         1.76%      25.909ms      49.070us       0.000us         0.00%     179.857ms     340.638us           528  
                                           aten::linear         0.17%       2.522ms         2.11%      31.190ms      58.190us       0.000us         0.00%     170.083ms     317.319us           536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     155.748ms        11.78%     155.748ms      95.904us          1624  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     154.462ms        11.68%     154.462ms     288.175us           536  
                                              aten::bmm         0.48%       7.099ms         0.71%      10.533ms      25.816us     145.286ms        10.99%     145.286ms     356.093us           408  
       autograd::engine::evaluate_function: MmBackward0         0.07%       1.057ms         0.81%      11.890ms      70.774us       0.000us         0.00%     136.899ms     814.875us           168  
                                            MmBackward0         0.11%       1.563ms         0.73%      10.833ms      64.482us       0.000us         0.00%     136.899ms     814.875us           168  
    autograd::engine::evaluate_function: SliceBackward0         0.31%       4.526ms         3.17%      46.726ms      81.122us       0.000us         0.00%     129.780ms     225.312us           576  
                                            aten::copy_         0.84%      12.362ms        51.36%     757.973ms     417.386us     113.986ms         8.62%     113.986ms      62.768us          1816  
                                  sgemm_32x32x32_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     110.715ms         8.37%     110.715ms     407.040us           272  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      94.769ms         7.17%      94.769ms     211.538us           448  
                                         SliceBackward0         0.09%       1.299ms         2.57%      37.927ms      65.845us       0.000us         0.00%      90.775ms     157.595us           576  
                                   aten::slice_backward         0.25%       3.667ms         2.48%      36.628ms      63.590us       0.000us         0.00%      90.775ms     157.595us           576  
                                              aten::add         0.67%       9.834ms         1.04%      15.377ms      21.597us      82.807ms         6.26%      82.807ms     116.302us           712  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      82.461ms         6.24%      82.461ms     303.165us           272  
