-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.95%      18.928ms         5.56%     110.691ms      48.043us        1.084s        53.20%        1.084s     470.439us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.084s        53.20%        1.084s     470.439us          2304  
                                Optimizer.step#SGD.step         0.88%      17.463ms        16.66%     331.758ms       5.184ms       0.000us         0.00%     965.660ms      15.088ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.18%       3.510ms         1.07%      21.341ms      27.788us       0.000us         0.00%     361.560ms     470.781us           768  
                        torch::autograd::AccumulateGrad         0.18%       3.507ms         0.90%      17.831ms      23.217us       0.000us         0.00%     361.560ms     470.781us           768  
                                           aten::linear         0.08%       1.549ms         1.26%      25.190ms      65.599us       0.000us         0.00%     320.768ms     835.333us           384  
                                            aten::addmm         0.64%      12.780ms         1.00%      19.826ms      51.630us     320.768ms        15.74%     320.768ms     835.333us           384  
    autograd::engine::evaluate_function: AddmmBackward0         0.28%       5.619ms        21.45%     427.210ms       1.113ms       0.000us         0.00%     252.280ms     656.979us           384  
                                         AddmmBackward0         0.20%       4.034ms        13.12%     261.318ms     680.516us       0.000us         0.00%     248.342ms     646.724us           384  
                                               aten::mm         0.51%      10.195ms        12.60%     250.920ms     356.420us     248.342ms        12.19%     248.342ms     352.759us           704  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     248.191ms        12.18%     248.191ms       3.878ms            64  
                                             aten::mul_         0.37%       7.349ms        10.94%     217.831ms     283.634us     243.328ms        11.94%     243.328ms     316.833us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.328ms        11.94%     243.328ms     316.833us           768  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     124.603ms         6.12%     124.603ms     973.461us           128  
void sgemm_largek_lds64<false, false, 6, 3, 4, 5, 2,...         0.00%       0.000us         0.00%       0.000us       0.000us     116.855ms         5.74%     116.855ms       1.826ms            64  
                                            aten::fill_         0.26%       5.247ms        21.76%     433.525ms     483.845us     110.538ms         5.43%     110.538ms     123.368us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     110.538ms         5.43%     110.538ms     123.368us           896  
                                            aten::zero_         0.22%       4.407ms        21.93%     436.907ms     455.111us       0.000us         0.00%     110.464ms     115.067us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.24%       4.718ms        15.35%     305.829ms       4.779ms       0.000us         0.00%     109.696ms       1.714ms            64  
