-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.04%      19.451ms        27.73%     520.055ms     225.718us        1.084s        56.43%        1.084s     470.395us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.084s        56.43%        1.084s     470.395us          2304  
                                Optimizer.step#SGD.step         0.95%      17.879ms        18.32%     343.591ms       5.369ms       0.000us         0.00%     965.657ms      15.088ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.19%       3.529ms        16.49%     309.292ms     402.724us       0.000us         0.00%     361.499ms     470.702us           768  
                        torch::autograd::AccumulateGrad         0.19%       3.515ms        16.30%     305.763ms     398.129us       0.000us         0.00%     361.499ms     470.702us           768  
                                           aten::linear         0.08%       1.536ms        24.86%     466.212ms       1.214ms       0.000us         0.00%     248.161ms     646.253us           384  
                                            aten::addmm         0.74%      13.913ms        24.57%     460.851ms       1.200ms     248.161ms        12.92%     248.161ms     646.253us           384  
                                             aten::mul_         0.39%       7.359ms         5.75%     107.800ms     140.365us     243.367ms        12.67%     243.367ms     316.884us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.367ms        12.67%     243.367ms     316.884us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.29%       5.402ms        15.78%     295.992ms     770.812us       0.000us         0.00%     227.144ms     591.521us           384  
                                         AddmmBackward0         0.21%       3.900ms         5.42%     101.590ms     264.557us       0.000us         0.00%     224.517ms     584.680us           384  
                                               aten::mm         0.55%      10.363ms         4.89%      91.662ms     130.202us     224.517ms        11.69%     224.517ms     318.916us           704  
void sgemm_largek_lds64<true, false, 6, 3, 4, 5, 2, ...         0.00%       0.000us         0.00%       0.000us       0.000us     183.526ms         9.56%     183.526ms       2.868ms            64  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     115.727ms         6.03%     115.727ms     904.117us           128  
                                            aten::fill_         0.27%       5.140ms         0.59%      11.096ms      12.384us     109.913ms         5.72%     109.913ms     122.671us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     109.913ms         5.72%     109.913ms     122.671us           896  
                                            aten::zero_         0.23%       4.291ms         0.76%      14.284ms      14.879us       0.000us         0.00%     109.848ms     114.425us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.25%       4.643ms         0.93%      17.500ms     273.438us       0.000us         0.00%     109.656ms       1.713ms            64  
