-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.69%      20.089ms        19.07%     555.940ms     241.293us        1.085s        36.64%        1.085s     470.848us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.085s        36.64%        1.085s     470.848us          2304  
                                Optimizer.step#SGD.step         0.62%      18.169ms        24.66%     718.732ms      11.230ms       0.000us         0.00%     966.262ms      15.098ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.19%       5.601ms        14.96%     436.072ms       1.136ms       0.000us         0.00%     685.504ms       1.785ms           384  
                                         AddmmBackward0         0.13%       3.902ms         9.25%     269.738ms     702.443us       0.000us         0.00%     665.709ms       1.734ms           384  
                                               aten::mm         0.34%       9.803ms         8.91%     259.820ms     369.062us     665.709ms        22.48%     665.709ms     945.609us           704  
                                           aten::linear         0.06%       1.608ms        13.45%     392.183ms       1.021ms       0.000us         0.00%     470.048ms       1.224ms           384  
                                            aten::addmm         0.46%      13.391ms        13.26%     386.643ms       1.007ms     470.048ms        15.87%     470.048ms       1.224ms           384  
autograd::engine::evaluate_function: torch::autograd...         0.13%       3.674ms         8.95%     260.911ms     339.728us       0.000us         0.00%     361.886ms     471.206us           768  
                        torch::autograd::AccumulateGrad         0.13%       3.650ms         8.82%     257.237ms     334.944us       0.000us         0.00%     361.886ms     471.206us           768  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     348.422ms        11.77%     348.422ms       2.722ms           128  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     306.123ms        10.34%     306.123ms       4.783ms            64  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     278.799ms         9.42%     278.799ms       4.356ms            64  
                                             aten::mul_         0.26%       7.548ms        13.66%     398.099ms     518.358us     243.314ms         8.22%     243.314ms     316.815us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.314ms         8.22%     243.314ms     316.815us           768  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     168.787ms         5.70%     168.787ms       2.637ms            64  
                                            aten::fill_         0.19%       5.528ms         7.60%     221.529ms     247.242us     123.212ms         4.16%     123.212ms     137.513us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     123.212ms         4.16%     123.212ms     137.513us           896  
                                            aten::zero_         0.16%       4.536ms         7.72%     224.955ms     234.328us       0.000us         0.00%     123.134ms     128.265us           960  
