-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%      91.000us        57.28%     493.803ms      61.725ms       0.000us         0.00%     492.618ms      61.577ms             8  
                            _ReversibleFunctionBackward         9.43%      81.298ms        57.27%     493.712ms      61.714ms       0.000us         0.00%     492.618ms      61.577ms             8  
                                    _ReversibleFunction         5.22%      45.024ms        22.75%     196.105ms      24.513ms       0.000us         0.00%     186.117ms      23.265ms             8  
                                               aten::mm         1.42%      12.215ms         2.25%      19.433ms      22.083us     166.640ms        23.74%     166.640ms     189.364us           880  
                                           aten::matmul         0.52%       4.492ms         3.01%      25.983ms      49.210us       0.000us         0.00%      99.759ms     188.938us           528  
                                           aten::linear         0.29%       2.524ms         3.70%      31.861ms      59.442us       0.000us         0.00%      97.247ms     181.431us           536  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      89.381ms        12.73%      89.381ms     166.756us           536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      79.324ms        11.30%      79.324ms      48.845us          1624  
                                              aten::bmm         0.78%       6.688ms         1.16%      10.027ms      24.576us      75.773ms        10.79%      75.773ms     185.718us           408  
       autograd::engine::evaluate_function: MmBackward0         0.12%       1.023ms         1.33%      11.429ms      68.030us       0.000us         0.00%      75.033ms     446.625us           168  
                                            MmBackward0         0.18%       1.530ms         1.21%      10.406ms      61.940us       0.000us         0.00%      75.033ms     446.625us           168  
    autograd::engine::evaluate_function: SliceBackward0         0.49%       4.253ms         4.79%      41.310ms      71.719us       0.000us         0.00%      65.954ms     114.503us           576  
                                            aten::copy_         1.35%      11.629ms        24.78%     213.618ms     117.631us      58.085ms         8.27%      58.085ms      31.985us          1816  
                                  sgemm_32x32x32_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      56.168ms         8.00%      56.168ms     206.500us           272  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      49.661ms         7.07%      49.661ms     182.577us           272  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      47.607ms         6.78%      47.607ms     106.266us           448  
                                         SliceBackward0         0.15%       1.287ms         3.84%      33.075ms      57.422us       0.000us         0.00%      46.200ms      80.208us           576  
                                   aten::slice_backward         0.39%       3.322ms         3.69%      31.788ms      55.188us       0.000us         0.00%      46.200ms      80.208us           576  
                                              aten::add         1.11%       9.559ms         1.74%      14.986ms      21.048us      41.980ms         5.98%      41.980ms      58.961us           712  
