-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       5.234ms         3.27%     296.660ms     662.188us       0.000us         0.00%        4.747s      10.595ms           448  
                                   ConvolutionBackward0         0.03%       2.544ms         3.21%     291.426ms     650.504us       0.000us         0.00%        4.747s      10.595ms           448  
                             aten::convolution_backward         1.38%     124.944ms         3.19%     288.882ms     644.826us        4.692s        51.54%        4.747s      10.595ms           448  
                                           aten::conv2d         0.02%       1.888ms         4.66%     422.134ms     799.496us       0.000us         0.00%        2.973s       5.631ms           528  
                                      aten::convolution         0.05%       4.928ms         4.63%     420.246ms     795.920us       0.000us         0.00%        2.973s       5.631ms           528  
                                     aten::_convolution         0.07%       6.542ms         4.58%     415.318ms     786.587us       0.000us         0.00%        2.973s       5.631ms           528  
                                aten::cudnn_convolution         1.13%     102.493ms         2.38%     216.129ms     409.335us        2.722s        29.91%        2.722s       5.156ms           528  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.438s        15.80%        1.438s       5.617ms           256  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.150s        12.63%        1.150s       5.133ms           224  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.061s        11.66%        1.061s      11.054ms            96  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     773.731ms         8.50%     773.731ms      32.239ms            24  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     648.859ms         7.13%     648.859ms       2.897ms           224  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     465.027ms         5.11%     465.027ms       5.813ms            80  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     383.620ms         4.21%     383.620ms       2.997ms           128  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     383.255ms         4.21%     383.255ms       3.194ms           120  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     346.128ms         3.80%     346.128ms       7.211ms            48  
             maxwell_scudnn_128x32_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     311.535ms         3.42%     311.535ms       4.327ms            72  
