-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.09%       9.688ms         6.87%     740.712ms       1.929ms       0.000us         0.00%        3.068s       7.990ms           384  
                                           aten::linear         0.01%       1.552ms        16.22%        1.748s       4.553ms       0.000us         0.00%        2.967s       7.727ms           384  
                                            aten::addmm         0.13%      13.770ms        16.17%        1.743s       4.539ms        2.967s        27.39%        2.967s       7.727ms           384  
                                         AddmmBackward0         0.06%       6.502ms         4.26%     459.644ms       1.197ms       0.000us         0.00%        2.946s       7.671ms           384  
                                               aten::mm         0.17%      18.806ms         4.10%     442.302ms     628.270us        2.946s        27.19%        2.946s       4.184ms           704  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us        1.924s        17.76%        1.924s      15.031ms           128  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.857s        17.14%        1.857s       5.803ms           320  
                                             aten::add_         0.22%      23.451ms        14.73%        1.587s     688.927us        1.800s        16.62%        1.800s     781.355us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.800s        16.62%        1.800s     781.355us          2304  
                                Optimizer.step#SGD.step         0.17%      18.822ms        22.04%        2.375s      37.115ms       0.000us         0.00%        1.605s      25.082ms            64  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us        1.002s         9.25%        1.002s       3.131ms           320  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     994.793ms         9.18%     994.793ms      15.544ms            64  
                                aten::mse_loss_backward         0.02%       2.516ms         0.10%      10.263ms      80.180us     296.514ms         2.74%     684.622ms       5.349ms           128  
autograd::engine::evaluate_function: torch::autograd...         0.06%       6.481ms        10.08%        1.087s       1.415ms       0.000us         0.00%     600.135ms     781.426us           768  
                        torch::autograd::AccumulateGrad         0.06%       6.164ms        10.02%        1.080s       1.407ms       0.000us         0.00%     600.135ms     781.426us           768  
                                              aten::mul         0.03%       2.759ms         0.04%       4.193ms      32.758us     594.685ms         5.49%     594.685ms       4.646ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     594.685ms         5.49%     594.685ms       4.646ms           128  
                                             aten::mul_         0.07%       7.904ms        17.10%        1.843s       2.400ms     405.138ms         3.74%     405.138ms     527.523us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     405.138ms         3.74%     405.138ms     527.523us           768  
