-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.24%      12.484ms         4.52%     233.762ms     384.477us       0.000us         0.00%        2.563s       4.215ms           608  
                                   ConvolutionBackward0         0.10%       5.432ms         4.13%     213.847ms     351.722us       0.000us         0.00%        2.463s       4.050ms           608  
                             aten::convolution_backward         2.76%     142.867ms         4.03%     208.415ms     342.788us        2.460s        49.39%        2.463s       4.050ms           608  
                                           aten::conv2d         0.04%       1.843ms         1.58%      81.895ms     134.696us       0.000us         0.00%     917.900ms       1.510ms           608  
                                      aten::convolution         0.11%       5.669ms         1.55%      80.052ms     131.664us       0.000us         0.00%     917.900ms       1.510ms           608  
                                     aten::_convolution         0.07%       3.767ms         1.44%      74.383ms     122.340us       0.000us         0.00%     917.900ms       1.510ms           608  
                                aten::cudnn_convolution         1.03%      53.196ms         1.35%      69.991ms     115.117us     913.929ms        18.35%     913.929ms       1.503ms           608  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     423.017ms         8.49%     423.017ms       1.259ms           336  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.21%      10.790ms         1.38%      71.482ms     122.401us       0.000us         0.00%     421.627ms     721.964us           584  
                                CudnnBatchNormBackward0         0.09%       4.450ms         1.17%      60.692ms     103.925us       0.000us         0.00%     421.627ms     721.964us           584  
                        aten::cudnn_batch_norm_backward         0.51%      26.609ms         1.09%      56.242ms      96.305us     421.627ms         8.46%     421.627ms     721.964us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     348.667ms         7.00%     348.667ms      28.237us         12348  
                                maxwell_sgemm_32x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     343.691ms         6.90%     343.691ms       1.386ms           248  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     329.120ms         6.61%     329.120ms       1.524ms           216  
                                       aten::batch_norm         0.02%       1.162ms         0.86%      44.512ms      76.219us       0.000us         0.00%     253.144ms     433.466us           584  
                           aten::_batch_norm_impl_index         0.03%       1.727ms         0.84%      43.350ms      74.229us       0.000us         0.00%     253.144ms     433.466us           584  
                                 aten::cudnn_batch_norm         0.41%      21.067ms         0.80%      41.623ms      71.272us     253.144ms         5.08%     253.144ms     433.466us           584  
                                              aten::add         1.12%      57.915ms        11.71%     605.643ms     170.700us     249.548ms         5.01%     249.548ms      70.335us          3548  
autograd::engine::evaluate_function: LeakyReluBackwa...         0.11%       5.822ms         0.56%      28.965ms      49.598us       0.000us         0.00%     244.204ms     418.158us           584  
