-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: SliceBackward0         2.88%      90.788ms        30.36%     956.279ms      96.711us       0.000us         0.00%        1.030s     104.180us          9888  
                                         SliceBackward0         0.86%      27.055ms        24.69%     777.786ms      78.660us       0.000us         0.00%     814.035ms      82.326us          9888  
                                   aten::slice_backward         2.04%      64.299ms        23.83%     750.731ms      75.923us       0.000us         0.00%     814.035ms      82.326us          9888  
    autograd::engine::evaluate_function: AddmmBackward0         0.33%      10.424ms         3.20%     100.910ms     170.456us       0.000us         0.00%     685.256ms       1.158ms           592  
                                         AddmmBackward0         0.24%       7.676ms         1.94%      61.026ms     103.084us       0.000us         0.00%     657.846ms       1.111ms           592  
                                               aten::mm         0.74%      23.152ms         1.31%      41.116ms      34.726us     657.846ms        18.33%     657.846ms     555.613us          1184  
                                            aten::copy_         3.83%     120.764ms        16.49%     519.286ms      31.850us     610.078ms        17.00%     610.082ms      37.419us         16304  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     515.612ms        14.37%     515.612ms      53.134us          9704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     453.867ms        12.65%     453.867ms      51.296us          8848  
                                           aten::linear         0.13%       4.181ms         1.45%      45.780ms      76.300us       0.000us         0.00%     366.580ms     610.967us           600  
                                            aten::addmm         0.68%      21.376ms         1.02%      32.040ms      53.400us     366.580ms        10.22%     366.580ms     610.967us           600  
                               Optimizer.step#Adam.step         4.47%     140.713ms        21.67%     682.642ms      85.330ms       0.000us         0.00%     352.957ms      44.120ms             8  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     348.351ms         9.71%     348.351ms     588.431us           592  
                                              aten::add         2.30%      72.368ms         4.32%     136.225ms      25.115us     343.365ms         9.57%     343.365ms      63.305us          5424  
                                            aten::fill_         2.98%      93.802ms         9.82%     309.160ms      23.252us     325.997ms         9.09%     325.997ms      24.518us         13296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     325.997ms         9.09%     325.997ms      24.518us         13296  
                                            aten::zero_         1.44%      45.228ms        11.05%     348.063ms      26.973us       0.000us         0.00%     324.869ms      25.176us         12904  
                                            aten::zeros         1.61%      50.811ms        15.43%     485.959ms      38.544us       0.000us         0.00%     315.104ms      24.992us         12608  
                                              aten::bmm         2.45%      77.189ms         3.88%     122.296ms      26.540us     274.857ms         7.66%     274.857ms      59.648us          4608  
