-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.60%      72.216ms         5.47%     663.686ms     227.290us       0.000us         0.00%        4.124s       1.412ms          2920  
                                         AddmmBackward0         0.43%      51.827ms         3.25%     394.010ms     134.935us       0.000us         0.00%        3.984s       1.364ms          2920  
                                               aten::mm         1.28%     155.293ms         2.12%     257.137ms      44.030us        3.984s        31.94%        3.984s     682.132us          5840  
                                           aten::linear         0.15%      18.744ms         1.59%     192.938ms      65.182us       0.000us         0.00%        2.434s     822.412us          2960  
                                            aten::addmm         0.72%      87.471ms         1.11%     134.123ms      45.312us        2.434s        19.52%        2.434s     822.412us          2960  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us        2.330s        18.68%        2.330s     809.009us          2880  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us        2.182s        17.50%        2.182s     757.803us          2880  
                                              aten::bmm         0.52%      62.593ms         0.77%      93.571ms      32.490us        1.606s        12.88%        1.606s     557.808us          2880  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us        1.206s         9.67%        1.206s       1.256ms           960  
                                              aten::mul         0.65%      79.313ms         1.07%     129.817ms      32.749us        1.021s         8.18%        1.021s     257.540us          3964  
      autograd::engine::evaluate_function: BmmBackward0         0.13%      15.521ms         0.93%     112.746ms     117.444us       0.000us         0.00%     995.380ms       1.037ms           960  
                                           BmmBackward0         0.11%      12.959ms         0.80%      97.225ms     101.276us       0.000us         0.00%     995.380ms       1.037ms           960  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     916.226ms         7.35%     916.226ms     313.776us          2920  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     800.404ms         6.42%     800.404ms     133.579us          5992  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     758.635ms         6.08%     758.635ms     316.098us          2400  
                                           aten::matmul         0.09%      10.371ms         0.88%     106.526ms     110.965us       0.000us         0.00%     704.013ms     733.347us           960  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     673.102ms         5.40%     673.102ms     701.148us           960  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     611.106ms         4.90%     611.106ms     636.569us           960  
                                              aten::add         0.73%      88.387ms         1.14%     138.551ms      28.603us     575.810ms         4.62%     575.810ms     118.871us          4844  
