-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.50%      15.257ms        10.30%     314.888ms     393.610us       0.000us         0.00%        1.868s       2.335ms           800  
                                   ConvolutionBackward0         0.30%       9.098ms         9.80%     299.631ms     374.539us       0.000us         0.00%        1.868s       2.335ms           800  
                             aten::convolution_backward         6.63%     202.789ms         9.50%     290.533ms     363.166us        1.868s        61.14%        1.868s       2.335ms           800  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        1.603s        52.48%        1.603s       5.011ms           320  
                                      aten::convolution         0.21%       6.460ms         3.03%      92.621ms     115.776us       0.000us         0.00%     856.563ms       1.071ms           800  
                                     aten::_convolution         0.15%       4.490ms         2.82%      86.161ms     107.701us       0.000us         0.00%     856.563ms       1.071ms           800  
                                 aten::conv_transpose2d         0.02%     672.000us         0.66%      20.092ms     100.460us       0.000us         0.00%     517.476ms       2.587ms           200  
                      aten::cudnn_convolution_transpose         0.41%      12.603ms         0.55%      16.794ms      83.970us     517.476ms        16.94%     517.476ms       2.587ms           200  
                                           aten::conv2d         0.06%       1.730ms         2.45%      74.931ms     124.885us       0.000us         0.00%     339.087ms     565.145us           600  
                                aten::cudnn_convolution         1.74%      53.078ms         2.12%      64.877ms     108.128us     339.087ms        11.10%     339.087ms     565.145us           600  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     326.417ms        10.68%     326.417ms     680.035us           480  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     217.611ms         7.12%     217.611ms     906.712us           240  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     173.712ms         5.69%     173.712ms     620.400us           280  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     141.192ms         4.62%     141.192ms     441.225us           320  
                 maxwell_scudnn_128x64_relu_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     112.081ms         3.67%     112.081ms     700.506us           160  
                               Optimizer.step#Adam.step         1.83%      55.946ms         5.87%     179.481ms       2.244ms       0.000us         0.00%      90.572ms       1.132ms            80  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.39%      11.982ms         2.74%      83.892ms     161.331us       0.000us         0.00%      62.851ms     120.867us           520  
                                CudnnBatchNormBackward0         0.15%       4.537ms         2.35%      71.910ms     138.288us       0.000us         0.00%      62.851ms     120.867us           520  
