-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.70%      12.617ms        12.08%     219.292ms     360.678us       0.000us         0.00%     779.354ms       1.282ms           608  
                                   ConvolutionBackward0         0.30%       5.381ms        10.97%     199.044ms     327.375us       0.000us         0.00%     754.328ms       1.241ms           608  
                             aten::convolution_backward         7.52%     136.443ms        10.67%     193.663ms     318.525us     753.572ms        47.53%     754.328ms       1.241ms           608  
                                           aten::conv2d         0.11%       1.988ms         4.52%      82.108ms     135.046us       0.000us         0.00%     317.714ms     522.556us           608  
                                      aten::convolution         0.31%       5.683ms         4.41%      80.120ms     131.776us       0.000us         0.00%     317.714ms     522.556us           608  
                                     aten::_convolution         0.21%       3.884ms         4.10%      74.437ms     122.429us       0.000us         0.00%     317.714ms     522.556us           608  
                                aten::cudnn_convolution         2.96%      53.662ms         3.85%      69.943ms     115.038us     316.695ms        19.97%     316.695ms     520.880us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     171.266ms        10.80%     171.266ms      16.950us         10104  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us     156.256ms         9.85%     156.256ms     781.280us           200  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.60%      10.830ms         3.86%      70.042ms     119.935us       0.000us         0.00%      95.302ms     163.188us           584  
                                CudnnBatchNormBackward0         0.23%       4.245ms         3.26%      59.212ms     101.390us       0.000us         0.00%      95.302ms     163.188us           584  
                        aten::cudnn_batch_norm_backward         1.48%      26.947ms         3.03%      54.967ms      94.122us      95.302ms         6.01%      95.302ms     163.188us           584  
                                             aten::add_         4.27%      77.531ms         9.49%     172.140ms      22.443us      88.760ms         5.60%      88.760ms      11.572us          7670  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      88.629ms         5.59%      88.629ms     503.574us           176  
                                Optimizer.step#SGD.step         3.15%      57.168ms        12.29%     223.118ms      37.186ms       0.000us         0.00%      87.613ms      14.602ms             6  
                                              aten::add         2.86%      51.812ms         4.86%      88.239ms      29.952us      86.559ms         5.46%      86.559ms      29.382us          2946  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      71.760ms         4.53%      71.760ms     640.714us           112  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      70.638ms         4.46%      70.638ms     679.212us           104  
