-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.80%     544.000us        32.82%      22.413ms     103.764us       0.000us         0.00%      24.857ms     115.079us           216  
                                      aten::convolution         1.23%     843.000us        32.02%      21.869ms     101.245us       0.000us         0.00%      24.857ms     115.079us           216  
                                     aten::_convolution         1.81%       1.239ms        30.79%      21.026ms      97.343us       0.000us         0.00%      24.857ms     115.079us           216  
                                aten::cudnn_convolution        21.99%      15.016ms        27.46%      18.756ms      86.833us      23.797ms        60.60%      23.797ms     110.171us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.246ms        13.36%       5.246ms      93.679us            56  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       4.850ms        12.35%       4.850ms     202.083us            24  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       3.823ms         9.74%       3.823ms     119.469us            32  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.759ms         9.57%       3.759ms      78.312us            48  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.670ms         9.35%       3.670ms      57.344us            64  
                                           aten::linear         0.17%     115.000us         2.77%       1.895ms      47.375us       0.000us         0.00%       2.765ms      69.125us            40  
                                            aten::addmm         1.39%     950.000us         2.28%       1.556ms      38.900us       2.765ms         7.04%       2.765ms      69.125us            40  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       2.582ms         6.58%       2.582ms      80.688us            32  
                                            aten::copy_         1.73%       1.184ms        24.47%      16.713ms     104.456us       2.386ms         6.08%       2.386ms      14.912us           160  
                                       aten::batch_norm         0.55%     379.000us        14.18%       9.683ms      57.637us       0.000us         0.00%       2.192ms      13.048us           168  
                           aten::_batch_norm_impl_index         0.72%     490.000us        13.62%       9.304ms      55.381us       0.000us         0.00%       2.192ms      13.048us           168  
                                 aten::cudnn_batch_norm         5.91%       4.037ms        12.91%       8.814ms      52.464us       2.192ms         5.58%       2.192ms      13.048us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       2.192ms         5.58%       2.192ms      13.048us           168  
                                             aten::relu         1.13%     771.000us         6.39%       4.365ms      22.734us       0.000us         0.00%       2.022ms      10.531us           192  
                                        aten::clamp_min         3.31%       2.259ms         5.26%       3.594ms      18.719us       2.022ms         5.15%       2.022ms      10.531us           192  
