-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      49.446ms        32.17%      49.446ms       8.455us          5848  
                                Optimizer.step#SGD.step         8.60%      56.388ms        29.24%     191.727ms      23.966ms       0.000us         0.00%      44.207ms       5.526ms             8  
    autograd::engine::evaluate_function: AddmmBackward0         1.54%      10.097ms        11.71%      76.803ms     195.926us       0.000us         0.00%      39.292ms     100.235us           392  
                                         AddmmBackward0         1.06%       6.919ms         7.19%      47.120ms     120.204us       0.000us         0.00%      34.811ms      88.804us           392  
                                               aten::mm         2.91%      19.070ms         4.50%      29.529ms      37.665us      34.811ms        22.65%      34.811ms      44.402us           784  
                                             aten::add_         7.61%      49.901ms        13.57%      88.959ms      24.332us      28.230ms        18.36%      28.230ms       7.722us          3656  
                                           aten::linear         0.63%       4.156ms         6.63%      43.512ms     111.000us       0.000us         0.00%      23.449ms      59.819us           392  
                                            aten::addmm         3.04%      19.923ms         4.65%      30.477ms      77.747us      23.449ms        15.25%      23.449ms      59.819us           392  
                                              aten::add         6.75%      44.294ms        10.65%      69.817ms      31.735us      21.241ms        13.82%      21.241ms       9.655us          2200  
                                  sgemm_32x32x32_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      14.106ms         9.18%      14.106ms      48.979us           288  
                                              aten::bmm         2.34%      15.324ms         3.46%      22.667ms      39.352us      13.413ms         8.73%      13.413ms      23.286us           576  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      12.410ms         8.07%      12.410ms      32.318us           384  
autograd::engine::evaluate_function: torch::autograd...         1.53%      10.026ms         8.12%      53.235ms      43.779us       0.000us         0.00%       9.385ms       7.718us          1216  
                        torch::autograd::AccumulateGrad         1.43%       9.389ms         6.59%      43.209ms      35.534us       0.000us         0.00%       9.385ms       7.718us          1216  
      autograd::engine::evaluate_function: BmmBackward0         0.43%       2.799ms         3.40%      22.299ms     116.141us       0.000us         0.00%       9.378ms      48.844us           192  
                                           BmmBackward0         0.40%       2.628ms         2.97%      19.500ms     101.562us       0.000us         0.00%       9.378ms      48.844us           192  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       9.210ms         5.99%       9.210ms      31.979us           288  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       8.952ms         5.82%       8.952ms      46.625us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.593ms         4.94%       7.593ms       5.393us          1408  
