-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.19%      13.584ms         4.65%     324.913ms     406.141us       0.000us         0.00%        2.330s       2.912ms           800  
                                   ConvolutionBackward0         0.11%       7.720ms         4.42%     308.874ms     386.092us       0.000us         0.00%        2.330s       2.912ms           800  
                             aten::convolution_backward         3.13%     218.610ms         4.29%     299.634ms     374.543us        2.330s        58.63%        2.330s       2.912ms           800  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        1.412s        35.55%        1.412s       2.942ms           480  
                                      aten::convolution         0.08%       5.771ms         1.34%      93.678ms     117.097us       0.000us         0.00%        1.105s       1.381ms           800  
                                     aten::_convolution         0.06%       3.847ms         1.25%      87.076ms     108.845us       0.000us         0.00%        1.105s       1.381ms           800  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     631.875ms        15.90%     631.875ms       1.316ms           480  
                                           aten::conv2d         0.02%       1.507ms         1.08%      75.351ms     125.585us       0.000us         0.00%     631.626ms       1.053ms           600  
                                aten::cudnn_convolution         0.78%      54.323ms         0.93%      65.089ms     108.482us     631.626ms        15.90%     631.626ms       1.053ms           600  
                                 aten::conv_transpose2d         0.01%     567.000us         0.30%      20.832ms     104.160us       0.000us         0.00%     473.160ms       2.366ms           200  
                      aten::cudnn_convolution_transpose         0.21%      14.396ms         0.25%      17.455ms      87.275us     473.160ms        11.91%     473.160ms       2.366ms           200  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     315.509ms         7.94%     315.509ms       1.127ms           280  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     258.110ms         6.50%     258.110ms     806.594us           320  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     255.815ms         6.44%     255.815ms       6.395ms            40  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     233.943ms         5.89%     233.943ms       1.462ms           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.15%      10.381ms         1.20%      83.763ms     161.083us       0.000us         0.00%     121.879ms     234.383us           520  
                                CudnnBatchNormBackward0         0.05%       3.747ms         1.02%      71.472ms     137.446us       0.000us         0.00%     121.879ms     234.383us           520  
                        aten::cudnn_batch_norm_backward         0.49%      34.154ms         0.96%      66.880ms     128.615us     121.879ms         3.07%     121.879ms     234.383us           520  
