-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.00%      97.000us        60.17%        1.398s     174.690ms       0.000us         0.00%        1.483s     185.321ms             8  
                            _ReversibleFunctionBackward         4.94%     114.714ms        60.17%        1.397s     174.678ms       0.000us         0.00%        1.483s     185.321ms             8  
                                    _ReversibleFunction         2.67%      62.005ms        22.09%     513.002ms      64.125ms       0.000us         0.00%     544.357ms      68.045ms             8  
                                               aten::mm         0.75%      17.518ms         1.29%      29.925ms      34.006us     425.474ms        20.53%     425.474ms     483.493us           880  
                                           aten::matmul         0.27%       6.218ms         1.54%      35.716ms      67.644us       0.000us         0.00%     285.750ms     541.193us           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     257.855ms        12.44%     257.855ms     158.778us          1624  
                                              aten::bmm         0.40%       9.272ms         0.59%      13.689ms      33.551us     244.796ms        11.81%     244.796ms     599.990us           408  
                                           aten::linear         0.16%       3.747ms         1.85%      42.912ms      80.060us       0.000us         0.00%     240.935ms     449.506us           536  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     229.831ms        11.09%     229.831ms     428.789us           536  
    autograd::engine::evaluate_function: SliceBackward0         0.24%       5.675ms         2.31%      53.554ms      92.976us       0.000us         0.00%     227.140ms     394.340us           576  
                                            aten::copy_         0.70%      16.255ms        53.71%        1.247s     686.942us     200.098ms         9.66%     200.098ms     110.186us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.06%       1.389ms         0.78%      18.201ms     108.339us       0.000us         0.00%     183.479ms       1.092ms           168  
                                            MmBackward0         0.09%       2.028ms         0.72%      16.812ms     100.071us       0.000us         0.00%     183.479ms       1.092ms           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     165.189ms         7.97%     165.189ms     368.725us           448  
                                         SliceBackward0         0.07%       1.644ms         1.84%      42.846ms      74.385us       0.000us         0.00%     161.354ms     280.128us           576  
                                   aten::slice_backward         0.19%       4.399ms         1.77%      41.202ms      71.531us       0.000us         0.00%     161.354ms     280.128us           576  
                                              aten::add         0.66%      15.391ms         0.96%      22.286ms      31.301us     142.256ms         6.87%     142.256ms     199.798us           712  
                                              aten::cat         0.91%      21.183ms         1.59%      37.038ms      58.604us     140.148ms         6.76%     140.148ms     221.753us           632  
                                        aten::logsumexp         0.17%       3.964ms         1.17%      27.242ms     283.771us       0.000us         0.00%     126.107ms       1.314ms            96  
