-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.45%      13.426ms         4.22%     124.648ms     210.554us       0.000us         0.00%        1.119s       1.891ms           592  
                                         AddmmBackward0         0.32%       9.356ms         2.46%      72.748ms     122.885us       0.000us         0.00%        1.079s       1.822ms           592  
                                               aten::mm         0.99%      29.127ms         1.64%      48.504ms      40.966us        1.079s        35.34%        1.079s     911.070us          1184  
                                           aten::linear         0.14%       4.101ms         1.50%      44.466ms      75.111us       0.000us         0.00%     606.894ms       1.025ms           592  
                                            aten::addmm         0.71%      21.067ms         1.04%      30.891ms      52.181us     606.894ms        19.88%     606.894ms       1.025ms           592  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     576.865ms        18.90%     576.865ms     974.434us           592  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     438.487ms        14.36%     438.487ms     750.834us           584  
                               Optimizer.step#Adam.step         3.64%     107.727ms        82.25%        2.432s     303.964ms       0.000us         0.00%     304.997ms      38.125ms             8  
                                              aten::bmm         0.42%      12.304ms         0.60%      17.685ms      30.703us     271.695ms         8.90%     271.695ms     471.693us           576  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     265.378ms         8.69%     265.378ms       1.382ms           192  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     207.074ms         6.78%     207.074ms     354.579us           584  
      autograd::engine::evaluate_function: BmmBackward0         0.10%       2.848ms         0.70%      20.648ms     107.542us       0.000us         0.00%     174.557ms     909.151us           192  
                                           BmmBackward0         0.08%       2.348ms         0.60%      17.800ms      92.708us       0.000us         0.00%     174.557ms     909.151us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     172.967ms         5.67%     172.967ms      34.264us          5048  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     145.555ms         4.77%     145.555ms      38.064us          3824  
                                     sgemm_128x128x8_NN         0.00%       0.000us         0.00%       0.000us       0.000us     134.553ms         4.41%     134.553ms      16.819ms             8  
                                             aten::add_         1.97%      58.370ms        18.84%     557.098ms      86.078us     122.389ms         4.01%     122.389ms      18.911us          6472  
autograd::engine::evaluate_function: SoftmaxBackward...         0.05%       1.461ms         0.28%       8.387ms      87.365us       0.000us         0.00%     120.340ms       1.254ms            96  
                                       SoftmaxBackward0         0.02%     680.000us         0.23%       6.926ms      72.146us       0.000us         0.00%     120.340ms       1.254ms            96  
