-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.30%      42.139ms        43.09%     788.075ms     236.801us       0.000us         0.00%     851.927ms     255.988us          3328  
                                   ConvolutionBackward0         0.92%      16.754ms        39.72%     726.455ms     218.286us       0.000us         0.00%     844.252ms     253.681us          3328  
                             aten::convolution_backward        24.24%     443.381ms        38.80%     709.701ms     213.252us     754.650ms        45.66%     844.252ms     253.681us          3328  
                                           aten::conv2d         0.51%       9.346ms        25.33%     463.235ms     139.193us       0.000us         0.00%     312.603ms      93.931us          3328  
                                      aten::convolution         1.41%      25.836ms        24.82%     453.889ms     136.385us       0.000us         0.00%     312.603ms      93.931us          3328  
                                     aten::_convolution         1.84%      33.733ms        23.40%     428.053ms     128.622us       0.000us         0.00%     312.603ms      93.931us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     230.251ms        13.93%     230.251ms     256.977us           896  
                                aten::cudnn_convolution        14.04%     256.766ms        17.61%     322.161ms      96.803us     228.498ms        13.83%     228.498ms      68.659us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.19%       3.542ms         1.13%      20.609ms      53.669us       0.000us         0.00%     151.454ms     394.411us           384  
                          MaxPool2DWithIndicesBackward0         0.08%       1.513ms         0.93%      17.067ms      44.445us       0.000us         0.00%     151.454ms     394.411us           384  
                 aten::max_pool2d_with_indices_backward         0.39%       7.150ms         0.85%      15.554ms      40.505us     132.381ms         8.01%     151.454ms     394.411us           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     132.381ms         8.01%     132.381ms     344.742us           384  
     autograd::engine::evaluate_function: ReluBackward0         1.17%      21.356ms         6.16%     112.707ms      33.866us       0.000us         0.00%     122.330ms      36.758us          3328  
                                          ReluBackward0         0.80%      14.543ms         4.99%      91.351ms      27.449us       0.000us         0.00%     122.330ms      36.758us          3328  
                               aten::threshold_backward         2.77%      50.641ms         4.20%      76.808ms      23.079us     122.330ms         7.40%     122.330ms      36.758us          3328  
                                             aten::add_         5.48%     100.261ms         9.80%     179.275ms      15.961us      99.951ms         6.05%      99.951ms       8.899us         11232  
                                              aten::sum         3.99%      72.978ms         5.67%     103.631ms      31.139us      89.602ms         5.42%      89.602ms      26.924us          3328  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      89.602ms         5.42%      89.602ms      26.924us          3328  
