-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      17.307ms         2.21%      17.307ms     360.562us            48  
      autograd::engine::evaluate_function: MulBackward0         0.19%       1.910ms         1.09%      10.743ms     134.287us       0.000us         0.00%      16.979ms     212.238us            80  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.735ms         2.01%      15.735ms     218.542us            72  
                                             aten::add_         7.87%      77.688ms        15.65%     154.443ms      25.137us      15.679ms         2.01%      15.679ms       2.552us          6144  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      14.915ms         1.91%      14.915ms     103.576us           144  
void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, ...         0.00%       0.000us         0.00%       0.000us       0.000us      14.407ms         1.84%      14.407ms     300.146us            48  
                                            aten::clone         0.16%       1.560ms         0.86%       8.454ms      50.321us       0.000us         0.00%      13.162ms      78.345us           168  
                                            aten::copy_         0.69%       6.844ms         1.04%      10.263ms       6.579us      13.162ms         1.68%      13.162ms       8.437us          1560  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      13.162ms         1.68%      13.162ms      78.345us           168  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.976ms         1.66%      12.976ms      77.238us           168  
                                              aten::add         0.34%       3.326ms         0.51%       5.057ms      35.118us      12.955ms         1.66%      12.955ms      89.965us           144  
                                           MulBackward0         0.07%     645.000us         0.61%       6.011ms      75.138us       0.000us         0.00%      12.941ms     161.762us            80  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      12.908ms         1.65%      12.908ms     161.350us            80  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      12.704ms         1.62%      12.704ms     198.500us            64  
     autograd::engine::evaluate_function: MeanBackward1         0.17%       1.644ms         0.93%       9.145ms     127.014us       0.000us         0.00%      10.944ms     152.000us            72  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      10.287ms         1.32%      10.287ms      75.640us           136  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       9.920ms         1.27%       9.920ms      62.000us           160  
void cudnn::bn_fw_tr_1C11_singleread<float, 512, tru...         0.00%       0.000us         0.00%       0.000us       0.000us       9.886ms         1.26%       9.886ms      68.653us           144  
void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.616ms         1.23%       9.616ms     133.556us            72  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       8.525ms         1.09%       8.525ms     152.232us            56  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.782ms         1.00%       7.782ms       1.853us          4200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.775ms         0.99%       7.775ms      88.352us            88  
                                 maxwell_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       6.639ms         0.85%       6.639ms     207.469us            32  
              maxwell_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       5.931ms         0.76%       5.931ms      92.672us            64  
                                             aten::mul_         4.01%      39.570ms         7.07%      69.822ms      25.008us       5.527ms         0.71%       5.527ms       1.980us          2792  
                                              aten::div         3.43%      33.876ms         5.03%      49.685ms      33.571us       5.504ms         0.70%       5.504ms       3.719us          1480  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.445ms         0.70%       5.445ms      75.625us            72  
                                              aten::sum         0.82%       8.105ms         1.13%      11.172ms      51.722us       5.052ms         0.65%       5.052ms      23.389us           216  
                                         aten::addcdiv_         2.03%      19.998ms         3.48%      34.365ms      24.688us       4.857ms         0.62%       4.857ms       3.489us          1392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.857ms         0.62%       4.857ms       3.489us          1392  
                              aten::adaptive_avg_pool2d         0.03%     285.000us         0.35%       3.446ms      47.861us       0.000us         0.00%       4.575ms      63.542us            72  
                                             aten::mean         0.24%       2.331ms         0.32%       3.161ms      43.903us       4.575ms         0.59%       4.575ms      63.542us            72  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       4.575ms         0.59%       4.575ms      63.542us            72  
void cudnn::bn_fw_tr_1C11_singleread<float, 512, tru...         0.00%       0.000us         0.00%       0.000us       0.000us       4.248ms         0.54%       4.248ms      59.000us            72  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       4.094ms         0.52%       4.094ms      56.861us            72  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us       3.986ms         0.51%       3.986ms     166.083us            24  
autograd::engine::evaluate_function: torch::autograd...         1.14%      11.255ms         6.33%      62.471ms      44.879us       0.000us         0.00%       3.949ms       2.837us          1392  
                        torch::autograd::AccumulateGrad         1.04%      10.295ms         5.19%      51.216ms      36.793us       0.000us         0.00%       3.949ms       2.837us          1392  
                                          MeanBackward1         0.08%     748.000us         0.56%       5.528ms      76.778us       0.000us         0.00%       3.245ms      45.069us            72  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.245ms         0.42%       3.245ms      45.069us            72  
                                             aten::sqrt         2.73%      26.941ms         4.12%      40.621ms      29.182us       2.855ms         0.37%       2.855ms       2.051us          1392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.855ms         0.37%       2.855ms       2.051us          1392  
                                         aten::addcmul_         1.94%      19.164ms         3.31%      32.714ms      23.501us       2.781ms         0.36%       2.781ms       1.998us          1392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.781ms         0.36%       2.781ms       1.998us          1392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.238ms         0.29%       2.238ms       1.608us          1392  
                                            aten::fill_         0.89%       8.785ms         1.82%      17.937ms      12.812us       1.920ms         0.25%       1.920ms       1.371us          1400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920ms         0.25%       1.920ms       1.371us          1400  
                                            aten::zero_         0.62%       6.085ms         2.42%      23.868ms      16.952us       0.000us         0.00%       1.912ms       1.358us          1408  
                     Optimizer.zero_grad#Adam.zero_grad         0.81%       8.043ms         3.23%      31.912ms       3.989ms       0.000us         0.00%       1.912ms     239.000us             8  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us       1.802ms         0.23%       1.802ms     225.250us             8  
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us       1.691ms         0.22%       1.691ms      30.196us            56  
void cudnn::ops::scalePackedTensor_kernel<float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us       1.689ms         0.22%       1.689ms       9.179us           184  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       1.520ms         0.19%       1.520ms     190.000us             8  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.377ms         0.18%       1.377ms      43.031us            32  
    autograd::engine::evaluate_function: AddmmBackward0         0.05%     507.000us         0.35%       3.431ms     214.438us       0.000us         0.00%       1.139ms      71.188us            16  
                                         AddmmBackward0         0.03%     314.000us         0.21%       2.038ms     127.375us       0.000us         0.00%     988.000us      61.750us            16  
                                               aten::mm         0.08%     831.000us         0.13%       1.270ms      39.688us     988.000us         0.13%     988.000us      30.875us            32  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     958.000us         0.12%     958.000us       6.653us           144  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 986.992ms
Self CUDA time total: 781.821ms

