-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.69%      22.860ms        23.84%     786.565ms     341.391us        1.802s        53.69%        1.802s     781.927us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.802s        53.69%        1.802s     781.927us          2304  
                                Optimizer.step#SGD.step         0.47%      15.640ms        30.54%        1.007s      15.742ms       0.000us         0.00%        1.607s      25.104ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.21%       6.772ms         8.91%     293.926ms     382.716us       0.000us         0.00%     600.691ms     782.150us           768  
                        torch::autograd::AccumulateGrad         0.19%       6.356ms         8.70%     287.154ms     373.898us       0.000us         0.00%     600.691ms     782.150us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.31%      10.186ms        22.04%     727.193ms       1.894ms       0.000us         0.00%     490.260ms       1.277ms           384  
                                         AddmmBackward0         0.20%       6.678ms        13.62%     449.330ms       1.170ms       0.000us         0.00%     483.453ms       1.259ms           384  
                                               aten::mm         0.54%      17.903ms        13.08%     431.437ms     612.837us     483.453ms        14.41%     483.453ms     686.723us           704  
                                             aten::mul_         0.19%       6.406ms        14.73%     485.970ms     632.773us     405.804ms        12.09%     405.804ms     528.391us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     405.804ms        12.09%     405.804ms     528.391us           768  
                                           aten::linear         0.04%       1.324ms         7.40%     244.100ms     635.677us       0.000us         0.00%     392.333ms       1.022ms           384  
                                            aten::addmm         0.35%      11.644ms         7.25%     239.247ms     623.039us     392.333ms        11.69%     392.333ms       1.022ms           384  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     267.372ms         7.97%     267.372ms       4.178ms            64  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     251.890ms         7.51%     251.890ms       3.936ms            64  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     223.844ms         6.67%     223.844ms       1.749ms           128  
                                            aten::fill_         0.15%       5.039ms         3.38%     111.561ms     124.510us     188.654ms         5.62%     188.654ms     210.551us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     188.654ms         5.62%     188.654ms     210.551us           896  
                                            aten::zero_         0.13%       4.398ms         3.49%     115.050ms     119.844us       0.000us         0.00%     188.526ms     196.381us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.12%       4.076ms         3.53%     116.418ms       1.819ms       0.000us         0.00%     185.764ms       2.903ms            64  
