-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.96%      17.627ms        17.20%     316.878ms     330.081us       0.000us         0.00%     250.766ms     261.215us           960  
                                   ConvolutionBackward0         0.44%       8.136ms        16.24%     299.251ms     311.720us       0.000us         0.00%     250.766ms     261.215us           960  
                             aten::convolution_backward        11.24%     207.044ms        15.80%     291.115ms     303.245us     250.467ms        38.23%     250.766ms     261.215us           960  
                                           aten::conv2d         0.16%       2.866ms         6.12%     112.729ms     117.426us       0.000us         0.00%      81.631ms      85.032us           960  
                                      aten::convolution         0.43%       7.998ms         5.96%     109.863ms     114.441us       0.000us         0.00%      81.631ms      85.032us           960  
                                     aten::_convolution         0.29%       5.285ms         5.53%     101.865ms     106.109us       0.000us         0.00%      81.631ms      85.032us           960  
                                aten::cudnn_convolution         4.17%      76.732ms         5.24%      96.580ms     100.604us      81.631ms        12.46%      81.631ms      85.032us           960  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.94%      17.253ms         5.97%     110.061ms     113.699us       0.000us         0.00%      74.434ms      76.895us           968  
                                CudnnBatchNormBackward0         0.34%       6.179ms         5.04%      92.808ms      95.876us       0.000us         0.00%      74.434ms      76.895us           968  
                        aten::cudnn_batch_norm_backward         2.29%      42.099ms         4.70%      86.629ms      89.493us      74.434ms        11.36%      74.434ms      76.895us           968  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      69.130ms        10.55%      69.130ms     154.308us           448  
                                       aten::batch_norm         0.10%       1.831ms         3.98%      73.264ms      75.686us       0.000us         0.00%      52.345ms      54.075us           968  
                           aten::_batch_norm_impl_index         0.15%       2.750ms         3.88%      71.433ms      73.794us       0.000us         0.00%      52.345ms      54.075us           968  
                                 aten::cudnn_batch_norm         1.90%      35.022ms         3.73%      68.683ms      70.954us      52.345ms         7.99%      52.345ms      54.075us           968  
     autograd::engine::evaluate_function: ReluBackward0         0.52%       9.662ms         2.59%      47.780ms      49.360us       0.000us         0.00%      45.992ms      47.512us           968  
                                          ReluBackward0         0.36%       6.545ms         2.07%      38.118ms      39.378us       0.000us         0.00%      45.992ms      47.512us           968  
                               aten::threshold_backward         1.13%      20.825ms         1.71%      31.573ms      32.617us      45.992ms         7.02%      45.992ms      47.512us           968  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      45.992ms         7.02%      45.992ms      47.512us           968  
                               Optimizer.step#Adam.step        12.55%     231.239ms        41.98%     773.447ms      96.681ms       0.000us         0.00%      37.560ms       4.695ms             8  
