-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.51%       9.253ms        14.81%     267.604ms     597.330us       0.000us         0.00%        1.027s       2.291ms           448  
                                   ConvolutionBackward0         0.22%       3.903ms        14.30%     258.351ms     576.676us       0.000us         0.00%        1.027s       2.291ms           448  
                             aten::convolution_backward        10.43%     188.462ms        14.08%     254.448ms     567.964us        1.016s        55.00%        1.027s       2.291ms           448  
                                           aten::conv2d         0.09%       1.667ms         9.12%     164.730ms     311.989us       0.000us         0.00%     504.610ms     955.701us           528  
                                      aten::convolution         0.26%       4.742ms         9.03%     163.063ms     308.831us       0.000us         0.00%     504.610ms     955.701us           528  
                                     aten::_convolution         0.33%       5.910ms         8.76%     158.321ms     299.850us       0.000us         0.00%     504.610ms     955.701us           528  
                                aten::cudnn_convolution         5.04%      91.103ms         7.72%     139.483ms     264.172us     472.322ms        25.57%     472.322ms     894.549us           528  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     293.559ms        15.89%     293.559ms     780.742us           376  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us     268.712ms        14.55%     268.712ms       2.799ms            96  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     249.191ms        13.49%     249.191ms       1.416ms           176  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     175.369ms         9.49%     175.369ms     782.897us           224  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     110.378ms         5.98%     110.378ms       4.599ms            24  
                               Optimizer.step#Adam.step         3.50%      63.286ms        16.84%     304.243ms      38.030ms       0.000us         0.00%     101.043ms      12.630ms             8  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      98.911ms         5.35%      98.911ms       1.030ms            96  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us      77.007ms         4.17%      77.007ms     687.562us           112  
                                             aten::add_         2.24%      40.414ms         6.23%     112.500ms      32.402us      72.672ms         3.93%      72.672ms      20.931us          3472  
        maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      71.255ms         3.86%      71.255ms       1.113ms            64  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      54.759ms         2.96%      54.759ms       1.141ms            48  
