-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.48%      10.433ms        13.05%      91.990ms     234.668us       0.000us         0.00%     103.247ms     263.385us           392  
                                         AddmmBackward0         0.97%       6.861ms         8.66%      61.057ms     155.758us       0.000us         0.00%      92.586ms     236.189us           392  
                                               aten::mm         3.69%      26.000ms         6.16%      43.448ms      55.418us      92.586ms        27.24%      92.586ms     118.094us           784  
                                           aten::linear         0.62%       4.353ms         6.60%      46.496ms     118.612us       0.000us         0.00%      64.516ms     164.582us           392  
                                            aten::addmm         2.99%      21.062ms         4.68%      33.007ms      84.202us      64.516ms        18.98%      64.516ms     164.582us           392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      60.482ms        17.80%      60.482ms      10.357us          5840  
                                Optimizer.step#SGD.step         8.14%      57.354ms        27.24%     192.072ms      24.009ms       0.000us         0.00%      44.210ms       5.526ms             8  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      43.075ms        12.67%      43.075ms      89.740us           480  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      39.153ms        11.52%      39.153ms     101.961us           384  
                                              aten::bmm         2.13%      15.024ms         3.08%      21.700ms      37.674us      35.388ms        10.41%      35.388ms      61.438us           576  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      34.063ms        10.02%      34.063ms     177.411us           192  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      33.943ms         9.99%      33.943ms      86.589us           392  
                                              aten::add         6.32%      44.552ms        10.07%      70.967ms      32.258us      32.097ms         9.44%      32.097ms      14.590us          2200  
                                             aten::add_         6.80%      47.912ms        12.56%      88.523ms      24.213us      28.552ms         8.40%      28.552ms       7.810us          3656  
      autograd::engine::evaluate_function: BmmBackward0         0.42%       2.951ms         3.16%      22.258ms     115.927us       0.000us         0.00%      23.196ms     120.812us           192  
                                           BmmBackward0         0.35%       2.472ms         2.74%      19.307ms     100.557us       0.000us         0.00%      23.196ms     120.812us           192  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      17.932ms         5.28%      17.932ms     186.792us            96  
autograd::engine::evaluate_function: SelectBackward0...         0.76%       5.391ms         6.11%      43.106ms     145.628us       0.000us         0.00%      17.232ms      58.216us           296  
                                           aten::matmul         0.48%       3.398ms         5.15%      36.279ms     188.953us       0.000us         0.00%      16.626ms      86.594us           192  
