-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         4.29%      54.464ms         6.59%      83.600ms      39.139us     143.637ms        33.26%     143.637ms      67.246us          2136  
                               Optimizer.step#Adam.step        12.02%     152.603ms        40.11%     509.126ms      63.641ms       0.000us         0.00%     137.767ms      17.221ms             8  
                                           aten::linear         0.33%       4.175ms         4.87%      61.876ms      79.737us       0.000us         0.00%      66.026ms      85.085us           776  
       autograd::engine::evaluate_function: MmBackward0         0.70%       8.866ms         6.07%      77.052ms     131.938us       0.000us         0.00%      58.118ms      99.517us           584  
                                            MmBackward0         0.71%       9.044ms         5.37%      68.186ms     116.757us       0.000us         0.00%      58.118ms      99.517us           584  
                                             aten::add_         6.78%      86.052ms        12.71%     161.293ms      25.915us      56.810ms        13.15%      56.810ms       9.128us          6224  
    autograd::engine::evaluate_function: AddmmBackward0         0.39%       4.983ms         3.08%      39.153ms     203.922us       0.000us         0.00%      55.866ms     290.969us           192  
                                         AddmmBackward0         0.25%       3.182ms         1.94%      24.653ms     128.401us       0.000us         0.00%      52.332ms     272.562us           192  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      50.446ms        11.68%      50.446ms      55.193us           914  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      48.723ms        11.28%      48.723ms      53.778us           906  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      47.865ms        11.08%      47.865ms      12.757us          3752  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      46.609ms        10.79%      46.609ms       9.726us          4792  
                                           aten::matmul         0.73%       9.238ms         6.15%      78.018ms      89.470us       0.000us         0.00%      44.653ms      51.208us           872  
                                            aten::addmm         0.73%       9.282ms         1.20%      15.290ms      79.635us      32.839ms         7.60%      32.839ms     171.036us           192  
                                             aten::mul_         3.19%      40.490ms         5.94%      75.347ms      25.183us      30.508ms         7.06%      30.508ms      10.197us          2992  
                                         aten::addcdiv_         1.69%      21.470ms         3.08%      39.066ms      26.114us      29.586ms         6.85%      29.586ms      19.777us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.586ms         6.85%      29.586ms      19.777us          1496  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      27.462ms         6.36%      27.462ms      31.785us           864  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      25.172ms         5.83%      25.172ms     131.104us           192  
