-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.00%     135.000us        63.42%        2.730s     341.207ms       0.000us         0.00%        2.912s     363.988ms             8  
                            _ReversibleFunctionBackward         2.04%      87.918ms        63.42%        2.730s     341.190ms       0.000us         0.00%        2.912s     363.988ms             8  
                                    _ReversibleFunction         1.38%      59.334ms        22.40%     964.035ms     120.504ms       0.000us         0.00%        1.066s     133.290ms             8  
                                               aten::mm         0.38%      16.508ms         0.59%      25.429ms      28.897us     818.875ms        20.21%     818.875ms     930.540us           880  
                                           aten::matmul         0.12%       5.339ms         0.72%      31.044ms      58.795us       0.000us         0.00%     551.624ms       1.045ms           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     511.176ms        12.61%     511.176ms     314.764us          1624  
                                              aten::bmm         0.18%       7.712ms         0.27%      11.433ms      28.022us     478.947ms        11.82%     478.947ms       1.174ms           408  
                                           aten::linear         0.07%       3.168ms         0.86%      36.830ms      68.713us       0.000us         0.00%     459.034ms     856.407us           536  
    autograd::engine::evaluate_function: SliceBackward0         0.10%       4.385ms         1.00%      42.937ms      74.543us       0.000us         0.00%     452.084ms     784.868us           576  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     437.278ms        10.79%     437.278ms     815.817us           536  
                                            aten::copy_         0.34%      14.471ms        72.93%        3.139s       1.728ms     397.348ms         9.80%     397.348ms     218.804us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.03%       1.093ms         0.34%      14.727ms      87.661us       0.000us         0.00%     353.184ms       2.102ms           168  
                                            MmBackward0         0.04%       1.676ms         0.32%      13.634ms      81.155us       0.000us         0.00%     353.184ms       2.102ms           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     329.829ms         8.14%     329.829ms     736.225us           448  
                                         SliceBackward0         0.03%       1.252ms         0.80%      34.508ms      59.910us       0.000us         0.00%     320.999ms     557.290us           576  
                                   aten::slice_backward         0.08%       3.510ms         0.77%      33.256ms      57.736us       0.000us         0.00%     320.999ms     557.290us           576  
                                              aten::add         0.25%      10.843ms         0.43%      18.664ms      26.213us     283.877ms         7.00%     283.877ms     398.704us           712  
                                              aten::cat         0.44%      18.962ms         0.76%      32.702ms      51.744us     278.444ms         6.87%     278.444ms     440.576us           632  
                                        aten::logsumexp         0.08%       3.329ms         0.55%      23.844ms     248.375us       0.000us         0.00%     249.655ms       2.601ms            96  
