-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.21%      23.506ms        29.75%     579.051ms     517.010us       0.000us         0.00%        1.188s       1.061ms          1120  
                                   ConvolutionBackward0         0.51%       9.841ms        28.15%     547.889ms     489.187us       0.000us         0.00%        1.158s       1.034ms          1120  
                             aten::convolution_backward        15.79%     307.416ms        27.64%     538.048ms     480.400us        1.155s        49.96%        1.158s       1.034ms          1120  
                                           aten::conv2d         0.17%       3.271ms         8.86%     172.494ms     154.012us       0.000us         0.00%     510.639ms     455.928us          1120  
                                      aten::convolution         0.52%      10.029ms         8.69%     169.223ms     151.092us       0.000us         0.00%     510.639ms     455.928us          1120  
                                     aten::_convolution         0.42%       8.107ms         8.18%     159.194ms     142.137us       0.000us         0.00%     510.639ms     455.928us          1120  
                                aten::cudnn_convolution         5.12%      99.693ms         7.26%     141.231ms     126.099us     509.552ms        22.04%     509.552ms     454.957us          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     336.274ms        14.54%     336.274ms     269.450us          1248  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     266.460ms        11.52%     266.460ms      94.624us          2816  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.65%      12.568ms         4.27%      83.125ms     120.821us       0.000us         0.00%     153.732ms     223.448us           688  
                                CudnnBatchNormBackward0         0.24%       4.675ms         3.62%      70.557ms     102.554us       0.000us         0.00%     153.732ms     223.448us           688  
                        aten::cudnn_batch_norm_backward         1.61%      31.368ms         3.38%      65.882ms      95.759us     153.732ms         6.65%     153.732ms     223.448us           688  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     144.705ms         6.26%     144.705ms      66.746us          2168  
maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...         0.00%       0.000us         0.00%       0.000us       0.000us     136.302ms         5.90%     136.302ms     501.110us           272  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     114.267ms         4.94%     114.267ms       8.432us         13552  
     autograd::engine::evaluate_function: ReluBackward0         0.48%       9.308ms         2.26%      44.034ms      50.498us       0.000us         0.00%      98.865ms     113.377us           872  
                                          ReluBackward0         0.31%       6.068ms         1.78%      34.726ms      39.823us       0.000us         0.00%      98.865ms     113.377us           872  
                               aten::threshold_backward         0.96%      18.769ms         1.47%      28.658ms      32.865us      98.865ms         4.28%      98.865ms     113.377us           872  
