-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.33%       3.830ms        18.05%     207.884ms       1.299ms       0.000us         0.00%     561.045ms       3.507ms           160  
                                   ConvolutionBackward0         0.16%       1.853ms        17.16%     197.580ms       1.235ms       0.000us         0.00%     537.496ms       3.359ms           160  
                             aten::convolution_backward         3.56%      41.003ms        17.00%     195.727ms       1.223ms     537.496ms        45.68%     537.496ms       3.359ms           160  
                                           aten::conv2d         0.05%     590.000us         3.95%      45.472ms     284.200us       0.000us         0.00%     202.286ms       1.264ms           160  
                                      aten::convolution         0.14%       1.620ms         3.90%      44.882ms     280.512us       0.000us         0.00%     202.286ms       1.264ms           160  
                                     aten::_convolution         0.09%       1.055ms         3.76%      43.262ms     270.387us       0.000us         0.00%     202.286ms       1.264ms           160  
                                aten::cudnn_convolution         1.54%      17.714ms         3.67%      42.207ms     263.794us     202.286ms        17.19%     202.286ms       1.264ms           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.29%       3.335ms         4.23%      48.703ms     304.394us       0.000us         0.00%     118.740ms     742.125us           160  
                                CudnnBatchNormBackward0         0.12%       1.387ms         3.94%      45.368ms     283.550us       0.000us         0.00%     118.740ms     742.125us           160  
                        aten::cudnn_batch_norm_backward         0.78%       8.962ms         3.82%      43.981ms     274.881us     118.740ms        10.09%     118.740ms     742.125us           160  
     maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     115.826ms         9.84%     115.826ms       3.620ms            32  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      76.039ms         6.46%      76.039ms     792.073us            96  
                                       aten::batch_norm         0.04%     422.000us         1.75%      20.167ms     126.044us       0.000us         0.00%      71.821ms     448.881us           160  
                           aten::_batch_norm_impl_index         0.05%     591.000us         1.71%      19.745ms     123.406us       0.000us         0.00%      71.821ms     448.881us           160  
                                 aten::cudnn_batch_norm         0.62%       7.116ms         1.66%      19.154ms     119.713us      71.821ms         6.10%      71.821ms     448.881us           160  
                                maxwell_sgemm_32x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      59.890ms         5.09%      59.890ms     831.806us            72  
     autograd::engine::evaluate_function: ReluBackward0         0.15%       1.770ms         1.60%      18.454ms     135.691us       0.000us         0.00%      58.716ms     431.735us           136  
                                          ReluBackward0         0.10%       1.179ms         1.45%      16.684ms     122.676us       0.000us         0.00%      58.716ms     431.735us           136  
                               aten::threshold_backward         0.31%       3.562ms         1.35%      15.505ms     114.007us      58.716ms         4.99%      58.716ms     431.735us           136  
