-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.47%      42.282ms        46.93%        1.352s     406.390us       0.000us         0.00%        1.534s     461.031us          3328  
                                   ConvolutionBackward0         0.63%      18.061ms        44.50%        1.282s     385.334us       0.000us         0.00%        1.519s     456.333us          3328  
                             aten::convolution_backward        16.49%     475.315ms        43.87%        1.264s     379.907us        1.389s        45.11%        1.519s     456.333us          3328  
                                           aten::conv2d         0.33%       9.512ms        16.68%     480.740ms     144.453us       0.000us         0.00%     586.830ms     176.331us          3328  
                                      aten::convolution         0.86%      24.924ms        16.35%     471.228ms     141.595us       0.000us         0.00%     586.830ms     176.331us          3328  
                                     aten::_convolution         1.25%      35.926ms        15.49%     446.304ms     134.106us       0.000us         0.00%     586.830ms     176.331us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     475.872ms        15.45%     475.872ms     531.107us           896  
                                aten::cudnn_convolution         8.52%     245.624ms        11.50%     331.315ms      99.554us     420.075ms        13.64%     420.075ms     126.224us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.13%       3.783ms         1.03%      29.593ms      77.065us       0.000us         0.00%     304.171ms     792.112us           384  
                          MaxPool2DWithIndicesBackward0         0.06%       1.632ms         0.90%      25.810ms      67.214us       0.000us         0.00%     304.171ms     792.112us           384  
                 aten::max_pool2d_with_indices_backward         0.22%       6.215ms         0.84%      24.178ms      62.964us     265.294ms         8.61%     304.171ms     792.112us           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     265.294ms         8.61%     265.294ms     690.870us           384  
     autograd::engine::evaluate_function: ReluBackward0         0.77%      22.109ms         7.30%     210.448ms      63.236us       0.000us         0.00%     243.547ms      73.181us          3328  
                                          ReluBackward0         0.53%      15.246ms         6.53%     188.339ms      56.592us       0.000us         0.00%     243.547ms      73.181us          3328  
                               aten::threshold_backward         1.95%      56.248ms         6.01%     173.093ms      52.011us     243.547ms         7.91%     243.547ms      73.181us          3328  
                                             aten::add_         3.64%     104.833ms        13.27%     382.426ms      34.048us     183.040ms         5.94%     183.040ms      16.296us         11232  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     166.755ms         5.41%     166.755ms      50.107us          3328  
                                            aten::relu_         1.10%      31.679ms         3.08%      88.831ms      26.692us       0.000us         0.00%     159.528ms      47.935us          3328  
                                       aten::clamp_min_         1.04%      29.990ms         1.98%      57.152ms      17.173us     159.528ms         5.18%     159.528ms      47.935us          3328  
