-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.16%       8.744ms         5.11%     286.217ms     638.877us       0.000us         0.00%        2.981s       6.655ms           448  
                                   ConvolutionBackward0         0.07%       3.978ms         4.95%     277.473ms     619.359us       0.000us         0.00%        2.981s       6.655ms           448  
                             aten::convolution_backward         3.59%     201.227ms         4.88%     273.495ms     610.480us        2.944s        52.08%        2.981s       6.655ms           448  
                                           aten::conv2d         0.03%       1.481ms         5.72%     320.353ms     606.729us       0.000us         0.00%        1.756s       3.325ms           528  
                                      aten::convolution         0.08%       4.268ms         5.69%     318.872ms     603.924us       0.000us         0.00%        1.756s       3.325ms           528  
                                     aten::_convolution         0.10%       5.673ms         5.61%     314.604ms     595.841us       0.000us         0.00%        1.756s       3.325ms           528  
                                aten::cudnn_convolution         1.54%      86.069ms         3.82%     214.015ms     405.331us        1.628s        28.81%        1.628s       3.084ms           528  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     932.130ms        16.49%     932.130ms       2.988ms           312  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     588.310ms        10.41%     588.310ms       7.354ms            80  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     552.363ms         9.77%     552.363ms       3.452ms           160  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     518.686ms         9.18%     518.686ms       3.602ms           144  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     472.935ms         8.37%     472.935ms       2.111ms           224  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     448.013ms         7.93%     448.013ms      18.667ms            24  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     222.756ms         3.94%     222.756ms       2.320ms            96  
                maxwell_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     182.251ms         3.22%     182.251ms       5.695ms            32  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     176.423ms         3.12%     176.423ms       5.513ms            32  
                                             aten::add_         0.65%      36.475ms        15.54%     870.622ms     250.755us     167.320ms         2.96%     167.320ms      48.191us          3472  
