-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.86%      16.534ms        16.96%     327.405ms     341.047us       0.000us         0.00%     155.746ms     162.235us           960  
                                   ConvolutionBackward0         0.44%       8.565ms        16.10%     310.871ms     323.824us       0.000us         0.00%     155.746ms     162.235us           960  
                             aten::convolution_backward        11.21%     216.392ms        15.66%     302.306ms     314.902us     155.557ms        36.20%     155.746ms     162.235us           960  
                                           aten::conv2d         0.16%       3.022ms         6.02%     116.167ms     121.007us       0.000us         0.00%      63.164ms      65.796us           960  
                                      aten::convolution         0.43%       8.386ms         5.86%     113.145ms     117.859us       0.000us         0.00%      63.164ms      65.796us           960  
                                     aten::_convolution         0.29%       5.554ms         5.43%     104.759ms     109.124us       0.000us         0.00%      63.164ms      65.796us           960  
                                aten::cudnn_convolution         4.00%      77.304ms         5.14%      99.205ms     103.339us      63.164ms        14.70%      63.164ms      65.796us           960  
                               Optimizer.step#Adam.step        12.88%     248.683ms        41.81%     807.396ms     100.924ms       0.000us         0.00%      44.449ms       5.556ms             8  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.95%      18.309ms         6.11%     117.967ms     121.867us       0.000us         0.00%      40.841ms      42.191us           968  
                                CudnnBatchNormBackward0         0.35%       6.766ms         5.16%      99.658ms     102.952us       0.000us         0.00%      40.841ms      42.191us           968  
                        aten::cudnn_batch_norm_backward         2.42%      46.731ms         4.81%      92.892ms      95.963us      40.841ms         9.50%      40.841ms      42.191us           968  
                                       aten::batch_norm         0.10%       1.979ms         3.92%      75.609ms      78.108us       0.000us         0.00%      33.632ms      34.744us           968  
                           aten::_batch_norm_impl_index         0.15%       2.888ms         3.81%      73.630ms      76.064us       0.000us         0.00%      33.632ms      34.744us           968  
                                 aten::cudnn_batch_norm         1.84%      35.556ms         3.66%      70.742ms      73.081us      33.632ms         7.83%      33.632ms      34.744us           968  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      27.907ms         6.49%      27.907ms      32.602us           856  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      27.433ms         6.38%      27.433ms     263.779us           104  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      27.316ms         6.36%      27.316ms      54.198us           504  
void cudnn::bn_fw_tr_1C11_singleread<float, 512, tru...         0.00%       0.000us         0.00%       0.000us       0.000us      25.029ms         5.82%      25.029ms      29.239us           856  
