-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.00%     185.000us        65.36%        5.405s     675.682ms       0.000us         0.00%        5.781s     722.615ms             8  
                            _ReversibleFunctionBackward         1.08%      89.369ms        65.35%        5.405s     675.659ms       0.000us         0.00%        5.781s     722.615ms             8  
                                    _ReversibleFunction         0.62%      51.277ms        22.83%        1.889s     236.070ms       0.000us         0.00%        2.117s     264.674ms             8  
                                               aten::mm         0.19%      15.696ms         0.30%      24.469ms      27.806us        1.612s        20.07%        1.612s       1.832ms           880  
                                           aten::matmul         0.06%       4.921ms         0.35%      28.775ms      54.498us       0.000us         0.00%        1.089s       2.062ms           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us        1.019s        12.69%        1.019s     627.502us          1624  
                                              aten::bmm         0.09%       7.399ms         0.13%      10.906ms      26.730us     950.449ms        11.83%     950.449ms       2.330ms           408  
                                           aten::linear         0.04%       2.983ms         0.42%      34.484ms      64.336us       0.000us         0.00%     902.996ms       1.685ms           536  
    autograd::engine::evaluate_function: SliceBackward0         0.05%       4.309ms         0.50%      41.349ms      71.786us       0.000us         0.00%     902.141ms       1.566ms           576  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     859.670ms        10.70%     859.670ms       1.604ms           536  
                                            aten::copy_         0.17%      13.858ms        81.77%        6.763s       3.724ms     792.173ms         9.86%     792.173ms     436.219us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.01%       1.062ms         0.17%      14.218ms      84.631us       0.000us         0.00%     693.251ms       4.126ms           168  
                                            MmBackward0         0.02%       1.612ms         0.16%      13.156ms      78.310us       0.000us         0.00%     693.251ms       4.126ms           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     659.333ms         8.21%     659.333ms       1.472ms           448  
                                         SliceBackward0         0.02%       1.272ms         0.40%      33.089ms      57.446us       0.000us         0.00%     640.098ms       1.111ms           576  
                                   aten::slice_backward         0.04%       3.412ms         0.38%      31.817ms      55.238us       0.000us         0.00%     640.098ms       1.111ms           576  
                                              aten::add         0.13%      10.515ms         0.22%      18.307ms      25.712us     567.365ms         7.06%     567.365ms     796.861us           712  
                                              aten::cat         0.20%      16.897ms         0.36%      29.445ms      46.590us     554.685ms         6.91%     554.685ms     877.666us           632  
                                        aten::logsumexp         0.04%       3.033ms         0.26%      21.562ms     224.604us       0.000us         0.00%     500.795ms       5.217ms            96  
