-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         4.54%      57.619ms         7.40%      93.782ms      43.905us     242.653ms        39.90%     242.653ms     113.602us          2136  
                               Optimizer.step#Adam.step        11.71%     148.504ms        39.40%     499.596ms      62.450ms       0.000us         0.00%     137.736ms      17.217ms             8  
                                           aten::linear         0.33%       4.209ms         4.77%      60.445ms      77.893us       0.000us         0.00%     101.848ms     131.247us           776  
    autograd::engine::evaluate_function: AddmmBackward0         0.38%       4.765ms         3.01%      38.216ms     199.042us       0.000us         0.00%     100.081ms     521.255us           192  
       autograd::engine::evaluate_function: MmBackward0         0.68%       8.600ms         7.07%      89.621ms     153.461us       0.000us         0.00%      98.647ms     168.916us           584  
                                            MmBackward0         0.76%       9.669ms         6.39%      81.021ms     138.735us       0.000us         0.00%      98.647ms     168.916us           584  
                                         AddmmBackward0         0.24%       3.093ms         1.87%      23.734ms     123.615us       0.000us         0.00%      94.459ms     491.974us           192  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      83.621ms        13.75%      83.621ms      86.385us           968  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      79.288ms        13.04%      79.288ms      82.592us           960  
                                           aten::matmul         0.76%       9.637ms         6.00%      76.102ms      87.273us       0.000us         0.00%      70.281ms      80.597us           872  
                                             aten::add_         6.06%      76.839ms        12.05%     152.749ms      24.542us      59.594ms         9.80%      59.594ms       9.575us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      56.000ms         9.21%      56.000ms      14.925us          3752  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      53.275ms         8.76%      53.275ms      61.661us           864  
                                            aten::addmm         0.71%       9.028ms         1.16%      14.653ms      76.318us      52.301ms         8.60%      52.301ms     272.401us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      50.292ms         8.27%      50.292ms      10.495us          4792  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      48.641ms         8.00%      48.641ms     253.339us           192  
                                              aten::bmm         1.86%      23.532ms         2.62%      33.246ms      38.479us      38.755ms         6.37%      38.755ms      44.855us           864  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      33.637ms         5.53%      33.637ms     323.433us           104  
                                             aten::mul_         3.56%      45.115ms         6.25%      79.283ms      26.498us      30.510ms         5.02%      30.510ms      10.197us          2992  
