-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.22%      17.065ms         5.01%     380.583ms     475.729us       0.000us         0.00%        4.447s       5.559ms           800  
                                   ConvolutionBackward0         0.13%       9.737ms         4.78%     363.518ms     454.397us       0.000us         0.00%        4.447s       5.559ms           800  
                             aten::convolution_backward         3.14%     238.524ms         4.65%     353.781ms     442.226us        4.447s        58.62%        4.447s       5.559ms           800  
                                      aten::convolution         0.09%       6.687ms         1.43%     108.656ms     135.820us       0.000us         0.00%        2.174s       2.718ms           800  
                                     aten::_convolution         0.06%       4.764ms         1.34%     101.969ms     127.461us       0.000us         0.00%        2.174s       2.718ms           800  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        2.043s        26.93%        2.043s       6.385ms           320  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.229s        16.19%        1.229s       2.363ms           520  
        maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.228s        16.19%        1.228s       2.559ms           480  
                                           aten::conv2d         0.02%       1.793ms         1.11%      84.471ms     140.785us       0.000us         0.00%        1.112s       1.853ms           600  
                                aten::cudnn_convolution         0.74%      56.426ms         0.97%      73.909ms     123.182us        1.112s        14.65%        1.112s       1.853ms           600  
                                 aten::conv_transpose2d         0.01%     738.000us         0.35%      26.716ms     133.580us       0.000us         0.00%        1.063s       5.313ms           200  
                      aten::cudnn_convolution_transpose         0.22%      16.858ms         0.31%      23.296ms     116.480us        1.063s        14.01%        1.063s       5.313ms           200  
                                maxwell_gcgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     772.153ms        10.18%     772.153ms       4.826ms           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.17%      12.788ms         1.13%      85.635ms     164.683us       0.000us         0.00%     262.371ms     504.560us           520  
                                CudnnBatchNormBackward0         0.06%       4.738ms         0.96%      72.847ms     140.090us       0.000us         0.00%     262.371ms     504.560us           520  
                        aten::cudnn_batch_norm_backward         0.42%      32.080ms         0.90%      68.109ms     130.979us     262.371ms         3.46%     262.371ms     504.560us           520  
void fft2d_r2c_32x32<float, false, 1u, false>(float2...         0.00%       0.000us         0.00%       0.000us       0.000us     245.467ms         3.24%     245.467ms     767.084us           320  
void fft2d_c2r_32x32<float, false, false, 1u, false,...         0.00%       0.000us         0.00%       0.000us       0.000us     244.418ms         3.22%     244.418ms       1.528ms           160  
