-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%     127.000us        56.02%     757.143ms      94.643ms       0.000us         0.00%     764.207ms      95.526ms             8  
                            _ReversibleFunctionBackward         9.77%     132.054ms        56.01%     757.016ms      94.627ms       0.000us         0.00%     764.207ms      95.526ms             8  
                                    _ReversibleFunction         4.78%      64.554ms        21.31%     288.023ms      36.003ms       0.000us         0.00%     279.882ms      34.985ms             8  
                                               aten::mm         1.65%      22.289ms         2.53%      34.168ms      38.827us     224.731ms        20.91%     224.731ms     255.376us           880  
                                           aten::matmul         0.52%       6.991ms         2.96%      40.011ms      75.778us       0.000us         0.00%     148.994ms     282.186us           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     130.482ms        12.14%     130.482ms      80.346us          1624  
                                           aten::linear         0.31%       4.241ms         3.46%      46.815ms      87.341us       0.000us         0.00%     127.719ms     238.282us           536  
                                              aten::bmm         0.78%      10.518ms         1.14%      15.472ms      37.922us     126.440ms        11.77%     126.440ms     309.902us           408  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     121.958ms        11.35%     121.958ms     227.534us           536  
    autograd::engine::evaluate_function: SliceBackward0         0.50%       6.767ms         4.71%      63.665ms     110.530us       0.000us         0.00%     114.746ms     199.212us           576  
                                            aten::copy_         1.37%      18.460ms        22.12%     298.883ms     164.583us     101.242ms         9.42%     101.242ms      55.750us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.13%       1.697ms         1.64%      22.159ms     131.899us       0.000us         0.00%      97.635ms     581.161us           168  
                                            MmBackward0         0.19%       2.512ms         1.51%      20.462ms     121.798us       0.000us         0.00%      97.635ms     581.161us           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      82.773ms         7.70%      82.773ms     184.761us           448  
                                         SliceBackward0         0.14%       1.933ms         3.76%      50.752ms      88.111us       0.000us         0.00%      81.542ms     141.566us           576  
                                   aten::slice_backward         0.40%       5.403ms         3.61%      48.819ms      84.755us       0.000us         0.00%      81.542ms     141.566us           576  
                                              aten::add         1.11%      15.042ms         1.89%      25.559ms      35.897us      71.930ms         6.69%      71.930ms     101.025us           712  
                                              aten::cat         1.78%      24.035ms         3.08%      41.564ms      65.766us      70.881ms         6.60%      70.881ms     112.153us           632  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      66.150ms         6.16%      66.150ms     243.199us           272  
