-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.15%      73.683ms         9.61%     616.164ms     211.015us       0.000us         0.00%        2.210s     756.758us          2920  
                                         AddmmBackward0         0.81%      51.812ms         6.18%     396.185ms     135.680us       0.000us         0.00%        2.110s     722.464us          2920  
                                               aten::mm         2.38%     152.686ms         4.06%     260.491ms      44.605us        2.110s        31.04%        2.110s     361.232us          5840  
                                           aten::linear         0.48%      30.608ms         4.78%     306.475ms     103.539us       0.000us         0.00%        1.380s     466.312us          2960  
                                            aten::addmm         2.13%     136.798ms         3.28%     210.310ms      71.051us        1.380s        20.31%        1.380s     466.312us          2960  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us        1.324s        19.48%        1.324s     459.866us          2880  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us        1.189s        17.49%        1.189s     412.784us          2880  
                                              aten::bmm         1.18%      75.826ms         1.70%     109.333ms      37.963us     839.627ms        12.35%     839.627ms     291.537us          2880  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     605.134ms         8.90%     605.134ms     630.348us           960  
      autograd::engine::evaluate_function: BmmBackward0         0.25%      16.240ms         1.75%     112.098ms     116.769us       0.000us         0.00%     521.875ms     543.620us           960  
                                           BmmBackward0         0.19%      12.376ms         1.49%      95.858ms      99.852us       0.000us         0.00%     521.875ms     543.620us           960  
                                              aten::mul         1.42%      91.046ms         2.21%     141.506ms      35.698us     513.767ms         7.56%     513.767ms     129.608us          3964  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     490.617ms         7.22%     490.617ms     168.020us          2920  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     421.877ms         6.21%     421.877ms      70.407us          5992  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     381.611ms         5.61%     381.611ms     159.005us          2400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     377.205ms         5.55%     377.205ms      30.727us         12276  
                                           aten::matmul         0.26%      16.637ms         2.72%     174.382ms     181.648us       0.000us         0.00%     365.967ms     381.216us           960  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     346.104ms         5.09%     346.104ms     360.525us           960  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     317.752ms         4.67%     317.752ms     330.992us           960  
