-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.92%     549.000us        36.68%      21.826ms     101.046us       0.000us         0.00%      18.291ms      84.681us           216  
                                      aten::convolution         1.43%     853.000us        35.76%      21.277ms      98.505us       0.000us         0.00%      18.291ms      84.681us           216  
                                     aten::_convolution         2.14%       1.272ms        34.32%      20.424ms      94.556us       0.000us         0.00%      18.291ms      84.681us           216  
                                aten::cudnn_convolution        24.57%      14.618ms        30.49%      18.143ms      83.995us      17.750ms        67.26%      17.750ms      82.176us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       6.621ms        25.09%       6.621ms      68.969us            96  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.726ms        14.12%       3.726ms      77.625us            48  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.762ms        10.47%       2.762ms     115.083us            24  
                                           aten::linear         0.20%     121.000us         3.17%       1.887ms      47.175us       0.000us         0.00%       2.248ms      56.200us            40  
                                            aten::addmm         1.56%     928.000us         2.60%       1.547ms      38.675us       2.248ms         8.52%       2.248ms      56.200us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       2.117ms         8.02%       2.117ms      37.804us            56  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       2.006ms         7.60%       2.006ms      83.583us            24  
                                            aten::copy_         1.92%       1.144ms        15.07%       8.967ms      56.044us       1.313ms         4.98%       1.313ms       8.206us           160  
                                       aten::batch_norm         0.61%     362.000us        16.41%       9.764ms      58.119us       0.000us         0.00%       1.279ms       7.613us           168  
                           aten::_batch_norm_impl_index         0.72%     431.000us        15.80%       9.402ms      55.964us       0.000us         0.00%       1.279ms       7.613us           168  
                                 aten::cudnn_batch_norm         6.69%       3.982ms        15.08%       8.971ms      53.399us       1.279ms         4.85%       1.279ms       7.613us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.279ms         4.85%       1.279ms       7.613us           168  
                                               aten::to         0.40%     237.000us        16.87%      10.041ms      69.729us       0.000us         0.00%       1.054ms       7.319us           144  
                                         aten::_to_copy         1.00%     595.000us        16.48%       9.804ms      72.088us       0.000us         0.00%       1.054ms       7.750us           136  
