-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.40%     589.000us        16.02%      23.677ms     109.616us       0.000us         0.00%      58.103ms     268.995us           216  
                                      aten::convolution         0.56%     827.000us        15.63%      23.088ms     106.889us       0.000us         0.00%      58.103ms     268.995us           216  
                                     aten::_convolution         0.85%       1.258ms        15.07%      22.261ms     103.060us       0.000us         0.00%      58.103ms     268.995us           216  
                                aten::cudnn_convolution        10.82%      15.981ms        13.51%      19.962ms      92.417us      53.814ms        39.34%      53.814ms     249.139us           216  
                                            aten::copy_         0.80%       1.175ms        61.22%      90.448ms     565.300us      33.547ms        24.52%      33.547ms     209.669us           160  
                                               aten::to         0.17%     245.000us        61.96%      91.547ms     635.743us       0.000us         0.00%      31.669ms     219.924us           144  
                                         aten::_to_copy         0.38%     566.000us        61.79%      91.302ms     671.338us       0.000us         0.00%      31.669ms     232.860us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      29.184ms        21.33%      29.184ms     912.000us            32  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      14.875ms        10.87%      14.875ms     371.875us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      12.392ms         9.06%      12.392ms     172.111us            72  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      11.152ms         8.15%      11.152ms     464.667us            24  
                                             aten::relu         0.51%     754.000us         2.96%       4.372ms      22.771us       0.000us         0.00%       9.087ms      47.328us           192  
                                        aten::clamp_min         1.51%       2.228ms         2.45%       3.618ms      18.844us       9.087ms         6.64%       9.087ms      47.328us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.087ms         6.64%       9.087ms      47.328us           192  
                                       aten::batch_norm         0.24%     349.000us         6.34%       9.368ms      55.762us       0.000us         0.00%       8.470ms      50.417us           168  
                           aten::_batch_norm_impl_index         0.30%     440.000us         6.10%       9.019ms      53.685us       0.000us         0.00%       8.470ms      50.417us           168  
                                 aten::cudnn_batch_norm         2.62%       3.867ms         5.81%       8.579ms      51.065us       8.470ms         6.19%       8.470ms      50.417us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       8.470ms         6.19%       8.470ms      50.417us           168  
                                           aten::linear         0.08%     122.000us         1.40%       2.066ms      51.650us       0.000us         0.00%       7.746ms     193.650us            40  
