-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.86%      72.755ms        16.13%     629.267ms     215.502us       0.000us         0.00%        1.076s     368.329us          2920  
                                         AddmmBackward0         1.35%      52.831ms        10.59%     412.982ms     141.432us       0.000us         0.00%        1.016s     348.052us          2920  
                                               aten::mm         4.25%     165.956ms         7.23%     282.221ms      48.326us        1.016s        27.10%        1.016s     174.026us          5840  
                                           aten::linear         1.00%      39.024ms        11.39%     444.229ms     150.077us       0.000us         0.00%     793.927ms     268.219us          2960  
                                            aten::addmm         5.18%     202.070ms         8.38%     326.889ms     110.435us     793.927ms        21.17%     793.927ms     268.219us          2960  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     648.406ms        17.29%     648.406ms     192.978us          3360  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     613.963ms        16.37%     613.963ms     180.577us          3400  
                                              aten::bmm         2.05%      80.070ms         3.07%     119.913ms      41.636us     476.120ms        12.70%     476.120ms     165.319us          2880  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     321.122ms         8.56%     321.122ms     334.502us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     298.375ms         7.96%     298.375ms      24.306us         12276  
      autograd::engine::evaluate_function: BmmBackward0         0.39%      15.169ms         2.82%     110.019ms     114.603us       0.000us         0.00%     283.867ms     295.695us           960  
                                           BmmBackward0         0.33%      12.972ms         2.43%      94.850ms      98.802us       0.000us         0.00%     283.867ms     295.695us           960  
                                              aten::mul         2.34%      91.219ms         3.60%     140.307ms      35.395us     259.367ms         6.92%     259.367ms      65.431us          3964  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     255.656ms         6.82%     255.656ms      87.553us          2920  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     231.916ms         6.18%     231.916ms      38.704us          5992  
                                             aten::add_         3.40%     132.562ms         6.31%     246.035ms      25.650us     230.705ms         6.15%     230.705ms      24.052us          9592  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     223.784ms         5.97%     223.784ms     466.217us           480  
autograd::engine::evaluate_function: torch::autograd...         1.59%      62.199ms         8.63%     336.768ms      42.308us       0.000us         0.00%     197.859ms      24.857us          7960  
                        torch::autograd::AccumulateGrad         1.58%      61.749ms         7.04%     274.569ms      34.494us       0.000us         0.00%     197.859ms      24.857us          7960  
