-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.75%      28.408ms        21.57%     812.068ms     352.460us        1.801s        46.96%        1.801s     781.894us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.801s        46.96%        1.801s     781.894us          2304  
                                Optimizer.step#SGD.step         0.62%      23.476ms        27.42%        1.032s      16.131ms       0.000us         0.00%        1.607s      25.105ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.27%      10.195ms        19.30%     726.585ms       1.892ms       0.000us         0.00%     638.654ms       1.663ms           384  
                                         AddmmBackward0         0.18%       6.712ms        11.92%     448.953ms       1.169ms       0.000us         0.00%     621.801ms       1.619ms           384  
                                               aten::mm         0.47%      17.855ms        11.45%     430.922ms     612.105us     621.801ms        16.21%     621.801ms     883.240us           704  
autograd::engine::evaluate_function: torch::autograd...         0.19%       6.982ms         8.57%     322.667ms     420.139us       0.000us         0.00%     600.558ms     781.977us           768  
                        torch::autograd::AccumulateGrad         0.17%       6.348ms         8.38%     315.685ms     411.048us       0.000us         0.00%     600.558ms     781.977us           768  
                                           aten::linear         0.06%       2.078ms         9.45%     355.647ms     926.164us       0.000us         0.00%     500.943ms       1.305ms           384  
                                            aten::addmm         0.46%      17.263ms         9.26%     348.495ms     907.539us     500.943ms        13.06%     500.943ms       1.305ms           384  
                                             aten::mul_         0.26%       9.725ms        13.44%     506.066ms     658.940us     405.788ms        10.58%     405.788ms     528.370us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     405.788ms        10.58%     405.788ms     528.370us           768  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     318.835ms         8.31%     318.835ms       2.491ms           128  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     293.262ms         7.64%     293.262ms       4.582ms            64  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     282.884ms         7.37%     282.884ms       4.420ms            64  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     199.942ms         5.21%     199.942ms     624.819us           320  
                                            aten::fill_         0.19%       7.302ms         5.95%     223.843ms     249.825us     197.118ms         5.14%     197.118ms     219.998us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     197.118ms         5.14%     197.118ms     219.998us           896  
                                            aten::zero_         0.15%       5.580ms         6.06%     228.103ms     237.607us       0.000us         0.00%     197.050ms     205.260us           960  
