-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        12.41%     150.018ms        41.66%     503.733ms      62.967ms       0.000us         0.00%     140.221ms      17.528ms             8  
                                             aten::add_         6.46%      78.056ms        12.58%     152.093ms      24.437us      55.641ms        20.27%      55.641ms       8.940us          6224  
                                               aten::mm         4.15%      50.138ms         6.19%      74.808ms      35.022us      53.804ms        19.60%      53.804ms      25.189us          2136  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      45.086ms        16.42%      45.086ms       9.409us          4792  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      44.727ms        16.29%      44.727ms      11.921us          3752  
                                             aten::mul_         3.43%      41.501ms         6.61%      79.981ms      26.732us      30.965ms        11.28%      30.965ms      10.349us          2992  
                                         aten::addcdiv_         1.78%      21.501ms         3.08%      37.183ms      24.855us      29.757ms        10.84%      29.757ms      19.891us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.757ms        10.84%      29.757ms      19.891us          1496  
                                           aten::linear         0.34%       4.164ms         4.81%      58.175ms      74.968us       0.000us         0.00%      25.169ms      32.434us           776  
       autograd::engine::evaluate_function: MmBackward0         0.68%       8.195ms         5.88%      71.083ms     121.717us       0.000us         0.00%      22.874ms      39.168us           584  
                                            MmBackward0         0.70%       8.486ms         5.20%      62.888ms     107.685us       0.000us         0.00%      22.874ms      39.168us           584  
autograd::engine::evaluate_function: torch::autograd...         0.93%      11.300ms         5.13%      62.007ms      41.449us       0.000us         0.00%      22.316ms      14.917us          1496  
                        torch::autograd::AccumulateGrad         0.94%      11.357ms         4.19%      50.707ms      33.895us       0.000us         0.00%      22.316ms      14.917us          1496  
    autograd::engine::evaluate_function: AddmmBackward0         0.37%       4.493ms         2.97%      35.936ms     187.167us       0.000us         0.00%      21.406ms     111.490us           192  
                                         aten::addcmul_         1.67%      20.250ms         2.93%      35.443ms      23.692us      20.075ms         7.31%      20.075ms      13.419us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.075ms         7.31%      20.075ms      13.419us          1496  
                                         AddmmBackward0         0.24%       2.871ms         1.85%      22.392ms     116.625us       0.000us         0.00%      19.523ms     101.682us           192  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      16.978ms         6.18%      16.978ms      24.606us           690  
                                  sgemm_32x32x32_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      16.540ms         6.02%      16.540ms      24.181us           684  
