-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.65%     566.000us        26.60%      23.060ms     106.759us       0.000us         0.00%      34.345ms     159.005us           216  
                                      aten::convolution         0.96%     835.000us        25.94%      22.494ms     104.139us       0.000us         0.00%      34.345ms     159.005us           216  
                                     aten::_convolution         1.45%       1.254ms        24.98%      21.659ms     100.273us       0.000us         0.00%      34.345ms     159.005us           216  
                                aten::cudnn_convolution        17.79%      15.428ms        22.32%      19.349ms      89.579us      32.169ms        49.62%      32.169ms     148.931us           216  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       7.782ms        12.00%       7.782ms     194.550us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       7.362ms        11.35%       7.362ms     153.375us            48  
                                           aten::linear         0.14%     122.000us         2.53%       2.196ms      54.900us       0.000us         0.00%       7.046ms     176.150us            40  
                                            aten::addmm         1.25%       1.081ms         2.12%       1.840ms      46.000us       7.046ms        10.87%       7.046ms     176.150us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       6.713ms        10.35%       6.713ms      93.236us            72  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       6.474ms         9.99%       6.474ms     404.625us            16  
                                            aten::copy_         1.38%       1.196ms        37.98%      32.932ms     205.825us       4.620ms         7.13%       4.620ms      28.875us           160  
                                             aten::relu         0.86%     749.000us         4.94%       4.283ms      22.307us       0.000us         0.00%       4.376ms      22.792us           192  
                                        aten::clamp_min         2.57%       2.225ms         4.08%       3.534ms      18.406us       4.376ms         6.75%       4.376ms      22.792us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.376ms         6.75%       4.376ms      22.792us           192  
                                       aten::batch_norm         0.41%     354.000us        10.76%       9.330ms      55.536us       0.000us         0.00%       4.324ms      25.738us           168  
                           aten::_batch_norm_impl_index         0.51%     443.000us        10.35%       8.976ms      53.429us       0.000us         0.00%       4.324ms      25.738us           168  
                                 aten::cudnn_batch_norm         4.53%       3.932ms         9.84%       8.533ms      50.792us       4.324ms         6.67%       4.324ms      25.738us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       4.324ms         6.67%       4.324ms      25.738us           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.887ms         6.00%       3.887ms      44.170us            88  
