-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.06%     559.000us        39.20%      20.752ms      96.074us       0.000us         0.00%      14.747ms      68.273us           216  
                                      aten::convolution         1.52%     807.000us        38.14%      20.193ms      93.486us       0.000us         0.00%      14.747ms      68.273us           216  
                                     aten::_convolution         2.26%       1.196ms        36.62%      19.386ms      89.750us       0.000us         0.00%      14.747ms      68.273us           216  
                                aten::cudnn_convolution        25.90%      13.711ms        32.37%      17.138ms      79.343us      14.455ms        70.65%      14.455ms      66.921us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.884ms        28.76%       5.884ms      52.536us           112  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       2.943ms        14.38%       2.943ms     122.625us            24  
                                           aten::linear         0.22%     119.000us         3.60%       1.906ms      47.650us       0.000us         0.00%       2.185ms      54.625us            40  
                                            aten::addmm         1.80%     953.000us         2.98%       1.578ms      39.450us       2.185ms        10.68%       2.185ms      54.625us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       2.151ms        10.51%       2.151ms      29.875us            72  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...         0.00%       0.000us         0.00%       0.000us       0.000us       2.145ms        10.48%       2.145ms      89.375us            24  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       1.960ms         9.58%       1.960ms      81.667us            24  
void cudnn::winograd::generateWinogradTilesKernel<1,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.070ms         5.23%       1.070ms      14.861us            72  
                                       aten::batch_norm         0.75%     398.000us        17.59%       9.313ms      55.435us       0.000us         0.00%     783.000us       4.661us           168  
                           aten::_batch_norm_impl_index         0.79%     417.000us        16.84%       8.915ms      53.065us       0.000us         0.00%     783.000us       4.661us           168  
                                 aten::cudnn_batch_norm         7.46%       3.949ms        16.05%       8.498ms      50.583us     783.000us         3.83%     783.000us       4.661us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     783.000us         3.83%     783.000us       4.661us           168  
                                            aten::copy_         2.10%       1.112ms        10.48%       5.550ms      34.688us     751.000us         3.67%     751.000us       4.694us           160  
                                               aten::to         0.45%     238.000us        12.24%       6.479ms      44.993us       0.000us         0.00%     623.000us       4.326us           144  
                                         aten::_to_copy         1.02%     542.000us        11.79%       6.241ms      45.890us       0.000us         0.00%     623.000us       4.581us           136  
