-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.88%      12.323ms        14.49%     203.908ms     335.375us       0.000us         0.00%     263.805ms     433.890us           608  
                                   ConvolutionBackward0         0.36%       5.126ms        13.09%     184.148ms     302.875us       0.000us         0.00%     257.695ms     423.840us           608  
                             aten::convolution_backward         8.84%     124.429ms        12.72%     179.022ms     294.444us     257.486ms        38.45%     257.695ms     423.840us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     150.270ms        22.44%     150.270ms      13.357us         11250  
                                           aten::conv2d         0.17%       2.369ms         6.20%      87.242ms     143.490us       0.000us         0.00%     113.866ms     187.280us           608  
                                      aten::convolution         0.48%       6.707ms         6.03%      84.873ms     139.594us       0.000us         0.00%     113.866ms     187.280us           608  
                                     aten::_convolution         0.32%       4.464ms         5.55%      78.166ms     128.562us       0.000us         0.00%     113.866ms     187.280us           608  
                                aten::cudnn_convolution         4.12%      57.984ms         5.19%      72.988ms     120.046us     113.608ms        16.96%     113.608ms     186.855us           608  
                                Optimizer.step#SGD.step         6.14%      86.451ms        18.88%     265.674ms      37.953ms       0.000us         0.00%     102.555ms      14.651ms             7  
                                             aten::add_         7.19%     101.132ms        13.25%     186.418ms      21.955us      96.895ms        14.47%      96.895ms      11.411us          8491  
                                              aten::add         4.57%      64.348ms         7.01%      98.655ms      30.383us      54.735ms         8.17%      54.735ms      16.857us          3247  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      54.312ms         8.11%      54.312ms     150.867us           360  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      53.217ms         7.95%      53.217ms     195.651us           272  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      51.034ms         7.62%      51.034ms       7.071us          7217  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      38.817ms         5.80%      38.817ms     231.054us           168  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      36.043ms         5.38%      36.043ms     180.215us           200  
                                             aten::mul_         4.06%      57.159ms         7.38%     103.858ms      23.626us      33.493ms         5.00%      33.493ms       7.619us          4396  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.76%      10.755ms         4.91%      69.089ms     118.303us       0.000us         0.00%      28.251ms      48.375us           584  
