-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.08%     535.000us        39.79%      19.779ms      91.569us       0.000us         0.00%      13.125ms      60.764us           216  
                                      aten::convolution         1.58%     786.000us        38.72%      19.244ms      89.093us       0.000us         0.00%      13.125ms      60.764us           216  
                                     aten::_convolution         2.41%       1.197ms        37.14%      18.458ms      85.454us       0.000us         0.00%      13.125ms      60.764us           216  
                                aten::cudnn_convolution        26.16%      13.002ms        32.71%      16.258ms      75.269us      12.947ms        74.68%      12.947ms      59.940us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.630ms        32.48%       5.630ms      39.097us           144  
void cudnn::winograd::generateWinogradTilesKernel<1,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.818ms        22.02%       3.818ms      53.028us            72  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.499ms        20.18%       3.499ms      48.597us            72  
                                           aten::linear         0.23%     115.000us         4.16%       2.068ms      51.700us       0.000us         0.00%       2.091ms      52.275us            40  
                                            aten::addmm         2.05%       1.018ms         3.47%       1.726ms      43.150us       2.091ms        12.06%       2.091ms      52.275us            40  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       1.906ms        10.99%       1.906ms      79.417us            24  
                                       aten::batch_norm         0.69%     343.000us        18.45%       9.171ms      54.589us       0.000us         0.00%     463.000us       2.756us           168  
                           aten::_batch_norm_impl_index         0.86%     426.000us        17.76%       8.828ms      52.548us       0.000us         0.00%     463.000us       2.756us           168  
                                 aten::cudnn_batch_norm         7.76%       3.857ms        16.90%       8.402ms      50.012us     463.000us         2.67%     463.000us       2.756us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     463.000us         2.67%     463.000us       2.756us           168  
                                            aten::copy_         2.11%       1.051ms         7.89%       3.923ms      24.519us     439.000us         2.53%     439.000us       2.744us           160  
                                               aten::to         0.46%     227.000us         9.65%       4.795ms      33.299us       0.000us         0.00%     364.000us       2.528us           144  
                                         aten::_to_copy         1.07%     531.000us         9.19%       4.568ms      33.588us       0.000us         0.00%     364.000us       2.676us           136  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     298.000us         1.72%     298.000us       3.386us            88  
                                             aten::add_         2.47%       1.230ms         4.11%       2.044ms      18.250us     290.000us         1.67%     290.000us       2.589us           112  
