-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.36%      18.219ms        14.90%     199.573ms     332.622us       0.000us         0.00%     488.459ms     814.098us           600  
                                         AddmmBackward0         0.70%       9.391ms         7.83%     104.866ms     174.777us       0.000us         0.00%     464.369ms     773.948us           600  
                                               aten::mm         2.10%      28.161ms         6.03%      80.791ms      67.326us     464.369ms        31.95%     464.369ms     386.974us          1200  
                                           aten::linear         0.42%       5.635ms         7.69%     103.046ms     171.743us       0.000us         0.00%     296.475ms     494.125us           600  
                                            aten::addmm         1.93%      25.869ms         6.36%      85.178ms     141.963us     296.475ms        20.40%     296.475ms     494.125us           600  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     280.851ms        19.32%     280.851ms     474.410us           592  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     241.959ms        16.65%     241.959ms     414.313us           584  
                                              aten::mul         1.90%      25.389ms         6.97%      93.403ms      74.842us     150.078ms        10.33%     150.078ms     120.255us          1248  
                                              aten::bmm         0.99%      13.261ms         3.33%      44.619ms      77.464us     142.174ms         9.78%     142.174ms     246.830us           576  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     129.107ms         8.88%     129.107ms     672.432us           192  
                                              aten::add         3.43%      45.985ms        10.32%     138.205ms      55.018us     122.191ms         8.41%     122.191ms      48.643us          2512  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     112.486ms         7.74%     112.486ms      70.304us          1600  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     104.136ms         7.16%     104.136ms     180.792us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.689ms         7.07%     102.689ms      37.206us          2760  
      autograd::engine::evaluate_function: BmmBackward0         0.21%       2.810ms         2.12%      28.407ms     147.953us       0.000us         0.00%      91.118ms     474.573us           192  
                                           BmmBackward0         0.18%       2.401ms         1.91%      25.597ms     133.318us       0.000us         0.00%      91.118ms     474.573us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      84.055ms         5.78%      84.055ms     164.170us           512  
      autograd::engine::evaluate_function: MulBackward0         0.44%       5.919ms         2.98%      39.940ms      96.010us       0.000us         0.00%      70.370ms     169.159us           416  
                                           aten::matmul         0.23%       3.127ms         4.27%      57.147ms     297.641us       0.000us         0.00%      61.641ms     321.047us           192  
