-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.46%      22.875ms        18.77%     926.934ms     402.315us        1.801s        36.05%        1.801s     781.838us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.801s        36.05%        1.801s     781.838us          2304  
                                Optimizer.step#SGD.step         0.30%      14.995ms        25.66%        1.267s      19.792ms       0.000us         0.00%        1.606s      25.100ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.21%      10.412ms        14.90%     735.884ms       1.916ms       0.000us         0.00%        1.126s       2.933ms           384  
                                         AddmmBackward0         0.14%       6.682ms         9.18%     453.454ms       1.181ms       0.000us         0.00%        1.096s       2.853ms           384  
                                               aten::mm         0.35%      17.495ms         8.82%     435.412ms     618.483us        1.096s        21.93%        1.096s       1.556ms           704  
                                           aten::linear         0.03%       1.364ms        14.09%     695.584ms       1.811ms       0.000us         0.00%     874.022ms       2.276ms           384  
                                            aten::addmm         0.24%      11.665ms        13.99%     690.735ms       1.799ms     874.022ms        17.49%     874.022ms       2.276ms           384  
autograd::engine::evaluate_function: torch::autograd...         0.14%       7.049ms         8.67%     428.202ms     557.555us       0.000us         0.00%     600.705ms     782.168us           768  
                        torch::autograd::AccumulateGrad         0.13%       6.566ms         8.53%     421.153ms     548.376us       0.000us         0.00%     600.705ms     782.168us           768  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     564.697ms        11.30%     564.697ms       8.823ms            64  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     556.212ms        11.13%     556.212ms       8.691ms            64  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     516.691ms        10.34%     516.691ms       4.037ms           128  
                                             aten::mul_         0.13%       6.294ms        14.97%     739.269ms     962.590us     405.729ms         8.12%     405.729ms     528.293us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     405.729ms         8.12%     405.729ms     528.293us           768  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     273.715ms         5.48%     273.715ms       4.277ms            64  
                                            aten::fill_         0.11%       5.347ms         7.68%     379.349ms     423.381us     208.611ms         4.18%     208.611ms     232.825us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     208.611ms         4.18%     208.611ms     232.825us           896  
                                            aten::zero_         0.08%       4.124ms         7.75%     382.554ms     398.494us       0.000us         0.00%     208.541ms     217.230us           960  
